pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-20.2 2.15152520381669 -4.65430008988787 -5.19538292889095 -1.30100525451252 -4.99599811423621 -8.69700118886459 -14.2696424348114 -20.5671055850031 -27.0016131959937 -33.4595686561415 -43.2674610902255 -13.9837114023379 -17.531194669247 -23.7158222107924 -11.037476321504 -13.0445543445626 -15.1022950217243 -19.6722942575114 -24.2462205997057 -0.522766337412747 
-20 2.13664502021692 -4.7042953113564 -5.14538770742243 -1.30101433419478 -5.04600241538699 -8.79700071148389 -14.2696233206847 -20.5170912494079 -26.90160363893 -33.3095638776093 -43.0674610902248 -13.983701845275 -17.4811898907156 -23.6158222107924 -11.0374954356307 -13.0945686801578 -15.202304578788 -19.8222990360436 -24.4462205997064 -0.522784950727092 
-19.8 2.12176480100633 -4.75429065247201 -5.09539236630681 -1.30102320651204 -5.09600662881987 -8.89700026603238 -14.269604685148 -20.4670772727556 -26.801594321162 -33.1595592187257 -42.8674610902255 -13.9836925275062 -17.4311852318312 -23.5158222107924 -11.0375140711674 -13.1445826568102 -15.302313896556 -19.9723036949272 -24.6462205997056 -0.522802319844225 
-19.6 2.10688456457346 -4.80428605145194 -5.04539696732689 -1.30103198911691 -5.14601081040467 -8.9969998465971 -14.2695862810669 -20.4170634696946 -26.7015851191211 -33.0095546177048 -42.6674610902248 -13.9836833254661 -17.3811806308111 -23.4158222107924 -11.0375324752485 -13.1945964598712 -15.4023230985969 -20.122308295948 -24.8462205997064 -0.522818675183347 
-19.4 2.09200432908059 -4.8542814472736 -4.99540157150522 -1.30104079848738 -5.1960150155968 -9.09699944761091 -14.2695678643544 -20.3670496571604 -26.6015759107652 -32.8595500135273 -42.4674610902256 -13.9836741171094 -17.3311760266328 -23.3158222107924 -11.037550891961 -13.2446102724054 -15.5023323069528 -20.2723129001255 -25.0462205997056 -0.52283423372328 
-19.2 2.0771241127043 -4.90427677886642 -4.9454062399124 -1.3010497514693 -5.24601930017154 -9.19699906377846 -14.2695491907249 -20.3170356519381 -26.5015665739501 -32.7095453451194 -42.2674610902248 -13.983664780295 -17.2811713582256 -23.2158222107924 -11.0375695655905 -13.2946242776277 -15.6023416437679 -20.4223175685335 -25.2462205997063 -0.522849201879402 
-19 2.06224393387618 -4.9542719843029 -4.89541103447592 -1.30105896682403 -5.29602372096275 -9.29699869000615 -14.2695300124709 -20.2670212682475 -26.4015569848231 -32.5595405505559 -42.0674610902249 -13.9836551911678 -17.2311665636619 -23.1158222107922 -11.0375887438445 -13.3446386613182 -15.7023512328949 -20.572322363097 -25.4462205997063 -0.522863778240401 
-18.8 2.04736381152724 -5.00426699997765 -4.84541601880118 -1.30106856680208 -5.34602833661555 -9.3969983213337 -14.2695100751699 -20.2170063152718 -26.3015470161726 -32.4095355662306 -41.8674610902249 -13.9836452225173 -17.1811615793367 -23.0158222107922 -11.0376086811455 -13.3946536142939 -15.8023612015454 -20.7223273474222 -25.6462205997063 -0.522878156201752 
-18.6 2.03248376533874 -5.05426175976458 -4.79542125901425 -1.30107867876398 -5.39603320836437 -9.49699795286945 -14.2694891143176 -20.1669905946326 -26.2015365357465 -32.2595303260176 -41.6674610902249 -13.9836347420912 -17.1311563391236 -22.9158222107922 -11.0376296419978 -13.4446693349331 -15.9023716819715 -20.8723325876352 -25.8462205997063 -0.522892526530988 
-18.4 2.0176038160032 -5.10425619413983 -4.74542682463899 -1.30108943686875 -5.44603840084441 -9.59699757972474 -14.2694668518187 -20.1169738977584 -26.101525404497 -32.1095247603929 -41.4674610902249 -13.9836236108417 -17.0811507734989 -22.8158222107922 -11.0376519044967 -13.4946860318073 -16.002382813221 -21.02233815326 -26.0462205997062 -0.522907079897938 
-18.2 2.00272398549882 -5.15425022925995 -4.69543278951887 -1.30110098385303 -5.4960439829488 -9.69699719694925 -14.2694429922991 -20.0669560031188 -26.0015134747373 -31.959518795513 -41.2674610902249 -13.983611681082 -17.031144808619 -22.7158222107923 -11.0376757640162 -13.5447039264469 -16.1023947429807 -21.1723441181398 -26.2462205997062 -0.522922009403875 
-18 1.98784429738092 -5.20424378598249 -4.64543923279633 -1.30111347292406 -5.54605002874237 -9.79699679946536 -14.2694172191893 -20.0169366732864 -25.9015005881824 -31.8095123522356 -41.067461090225 -13.983598794527 -16.9811383653416 -22.6158222107923 -11.0377015371261 -13.5947232562793 -16.2024076295356 -21.3223505614173 -26.4462205997062 -0.522937513143106 
-17.8 1.97296477709446 -5.25423677881614 -4.59544623996269 -1.30112706979226 -5.59605661844421 -9.89699638200085 -14.2693891905239 -19.9669156517874 -25.8014865738497 -31.6595053450692 -40.867461090225 -13.9835847801944 -16.9311313581752 -22.5158222107923 -11.0377295657914 -13.6447442777783 -16.3024216438683 -21.4723575685836 -26.6462205997062 -0.522953796831292 
-17.6 1.95808545231149 -5.30422911478691 -4.54545390399192 -1.30114195486897 -5.64606383949169 -9.9969959390191 -14.269358534407 -19.9168926596997 -25.7014712457912 -31.50949768104 -40.667461090225 -13.9835694521359 -16.881123694146 -22.4158222107923 -11.0377602219083 -13.694767269866 -16.4024369719267 -21.6223652326128 -26.8462205997062 -0.522971076534166 
-17.4 1.94320635329831 -5.35422069220452 -4.4954623265743 -1.30115832566036 -5.6960717877007 -10.0969954646457 -14.2693248440775 -19.8668673919526 -25.6014544006265 -31.3594892584577 -40.467461090225 -13.9835526069711 -16.8311152715636 -22.3158222107923 -11.0377939122379 -13.7447925376131 -16.5024538170915 -21.7723736551952 -27.0462205997061 -0.522989581534656 
-17.2 1.9283275133169 -5.40421139931357 -4.44547161946525 -1.30117639938735 -5.74608056853674 -10.1969949525908 -14.2692876725138 -19.8168395132798 -25.5014358148446 -31.2094799655667 -40.2674610902251 -13.9835340211893 -16.7811059786727 -22.2158222107923 -11.0378310838016 -13.794820416286 -16.6024724028733 -21.9223829480861 -27.2462205997061 -0.523009557374565 
-17 1.91344896906621 -5.45420111281106 -4.39548190596776 -1.30119641586737 -5.79609029851425 -10.2969943960658 -14.2692465265037 -19.7668086537722 -25.4014152418396 -31.0594696790642 -40.0674610902251 -13.9835134481842 -16.7310956921702 -22.1158222107923 -11.0378722298117 -13.8448512757935 -16.7024929758783 -22.0723932345886 -27.4462205997061 -0.523031269112167 
-16.8 1.89857076116903 -5.50418969621036 -4.34549332256847 -1.30121864069661 -5.84610110674279 -10.3969937876936 -14.2692008601009 -19.7167744039701 -25.3013924086382 -30.9094582624636 -39.8674610902251 -13.9834906149828 -16.6810842755695 -22.0158222107923 -11.0379178962145 -13.8948855255956 -16.8025158090797 -22.2224046511893 -27.6462205997061 -0.523055004839447 
-16.6 1.88369293471084 -5.55417699803096 -4.29550602074786 -1.30124336877308 -5.89611313663986 -10.4969931194113 -14.2691500673834 -19.666736309432 -25.2013670122794 -30.7594455642842 -39.6674610902251 -13.9834652186241 -16.6310715773901 -21.9158222107923 -11.037968688932 -13.9449236201337 -16.9025412054385 -22.3724173493686 -27.846220599706 -0.523081079503733 
-16.4 1.86881553983793 -5.60416284978868 -4.24552016899014 -1.30127092820973 -5.94612654783423 -10.5969923823634 -14.2690934744143 -19.6166938647052 -25.1013387157949 -30.6094314160419 -39.4674610902251 -13.9834369221395 -16.5810574291478 -21.8158222107923 -11.0380252819011 -13.9949660648605 -17.002569501923 -22.5224314976109 -28.046220599706 -0.52310983908686 
-16.2 1.85393863242255 -5.65414706376098 -4.19553595501784 -1.30130168468696 -5.99614151828376 -10.6969915667852 -14.2690303303035 -19.5666465066221 -25.0013071437395 -30.4594156300142 -39.2674610902252 -13.9834053500841 -16.5310416431201 -21.7158222107923 -11.0380884260119 -14.0450134229436 -17.1026010739784 -22.6724472836386 -28.246220599706 -0.523141665194816 
-16 1.83906227480415 -5.7041294304966 -4.14555358828222 -1.30133604630459 -6.04615824663701 -10.7969906618741 -14.268959797246 -19.516593606829 -24.9012718772108 -30.3093979967499 -39.0674610902252 -13.9833700835554 -16.4810240098558 -21.6158222107924 -11.0381589590694 -14.0950663227367 -17.2026363405072 -22.8224649169029 -28.446220599706 -0.523176980121091 
-15.8 1.82418653661618 -5.75410971603734 -4.09557330274148 -1.30137446899597 -6.09617695486913 -10.896989655647 -14.268880939409 -19.4665344634512 -24.8012324482923 -30.1593782822906 -38.8674610902252 -13.9833306546369 -16.4310042953965 -21.5158222107924 -11.0382378169064 -14.1451254661145 -17.3026757694256 -22.9724846313622 -28.646220599706 -0.523216252449107 
-15.6 1.80931149570971 -5.80408765881514 -4.04559535996368 -1.30141746257619 -6.14619789122715 -10.9969885347828 -14.2687927105202 -19.4164682917846 -24.7011883338479 -30.0093562250685 -38.6674610902252 -13.9832865401925 -16.3809822381743 -21.4158222107924 -11.0383260457952 -14.1951916377811 -17.40271988387 -23.1225066885843 -28.8462205997059 -0.523260003268286 
-15.4 1.794437239186 -5.85406296618258 -3.99562005259624 -1.30146559750588 -6.19622133352428 -11.0969872844474 -14.26869393999 -19.366394213887 -24.6011389485828 -29.8593315324359 -38.4674610902252 -13.9832371549273 -16.3309575455418 -21.3158222107924 -11.0384248163254 -14.2452657156787 -17.5027692691351 -23.2725313812169 -29.0462205997059 -0.523308813087529 
-15.2 1.77956386455163 -5.90403531053193 -3.9456477082469 -1.30151951245862 -6.24624759282636 -11.1969858880988 -14.2685833173874 -19.316311246935 -24.5010836372815 -29.7093038767853 -38.2674610902253 -13.9831818436259 -16.2809298898909 -21.2158222107922 -11.038535438928 -14.2953486826307 -17.6028245804364 -23.4225590368675 -29.2462205997059 -0.523363329535907 
-15 1.7646914810117 -5.95400432495023 -3.89567869382859 -1.30157992279302 -6.29627701757907 -11.2969843272698 -14.2684593750598 -19.2662182901892 -24.4010216661174 -29.5592728912029 -38.0674610902245 -13.9831198724625 -16.2308989043092 -21.1158222107922 -11.0386593812555 -14.3454416393765 -17.7028865516005 -23.57259002245 -29.4462205997066 -0.523424275953608 
-14.8 1.74982021091774 -6.00396959835431 -3.84571342042451 -1.30164763004218 -6.34630999823231 -11.3969825813271 -14.268320468677 -19.2161141104022 -24.3009522129263 -29.4092381646077 -37.8674610902253 -13.9830504192706 -16.1808641777133 -21.0158222107922 -11.0387982876384 -14.3955458191635 -17.8029560047916 -23.7226247490451 -29.6462205997058 -0.523492460987314 
-14.6 1.73495019139018 -6.0539306700398 -3.79575234873902 -1.30172353254518 -6.3963469724208 -11.4969806272011 -14.2681647554182 -19.1659973254579 -24.2008743562966 -29.2591992362925 -37.6674610902246 -13.9829725626416 -16.1308252493988 -20.9158222107922 -11.0389540008972 -14.4456626041078 -17.9030338614214 -23.8726636773603 -29.8462205997066 -0.523568789316071 
-14.4 1.72008157613627 -6.10388702357305 -3.74579599520577 -1.30180863736253 -6.4463884307714 -11.5969784390849 -14.267990169552 -19.1158663860585 -24.1007870633639 -29.1091555898265 -37.4674610902253 -13.9828852697081 -16.0807816029321 -20.8158222107922 -11.0391285867634 -14.4957935435072 -18.0031211543541 -24.0227073238263 -30.0462205997058 -0.523654273650884 
-14.2 1.70521453748769 -6.15383807994496 -3.69584493883386 -1.3019040736326 -6.49643492341338 -11.6969759880988 -14.2677943950389 -19.0657195551735 -24.0006891761069 -28.9591066461977 -37.2674610902246 -13.982787382452 -16.030732659304 -20.7158222107922 -11.0393243612765 -14.5459403743922 -18.103219041611 -24.1727562674551 -30.2462205997065 -0.523750048166134 
-14 1.69034926868493 -6.20378318989608 -3.64589982888275 -1.3020111075465 -6.54648706727839 -11.796973241915 -14.2675748348441 -19.0155548850276 -23.90057939601 -28.8090517561496 -37.0674610902254 -13.9826776023542 -15.9806777692551 -20.6158222107922 -11.0395439214713 -14.5961050445381 -18.203328821708 -24.3228111575032 -30.4462205997058 -0.523857383541267 
-13.8 1.6754859864383 -6.25372162531165 -3.59596139346718 -1.30213115913931 -6.59654555428677 -11.8969701643389 -14.2673285765056 -18.9653701912736 -23.8004562668404 -28.6589901915644 -36.8674610902246 -13.9825544731854 -15.9306162046707 -20.5158222107923 -11.0397901798097 -14.6462897382921 -18.3034519508776 -24.4728727220884 -30.6462205997065 -0.523977703811591 
-13.6 1.66062493379972 -6.30365256957315 -3.54603044920567 -1.30226582111984 -6.64661116052881 -11.9969667148425 -14.2670523535524 -18.9151630240589 -23.7003181553642 -28.5089211358267 -36.6674610902254 -13.9824163617084 -15.8805471489322 -20.4158222107923 -11.0400664027629 -14.6964969055068 -18.4035900623538 -24.6229417778261 -30.8462205997057 -0.524112605251127 
-13.4 1.64576638338286 -6.35357510673886 -3.49610791203996 -1.3024168799881 -6.69668475656278 -12.0969628480421 -14.2667425022145 -18.8649306355552 -23.6001632296948 -28.3588436729917 -36.4674610902247 -13.9822614360398 -15.8304696860979 -20.3158222107923 -11.0403762541008 -14.7467292940104 -18.5037449880231 -24.7730192406611 -31.0462205997064 -0.52426387753738 
-13.2 1.63091064097445 -6.40348820941048 -3.44619480936834 -1.30258633972046 -6.74676731896676 -12.1969585131177 -14.2663949129018 -18.8146699435709 -23.4999894350389 -28.2087567756641 -36.2674610902255 -13.9820876413831 -15.7803827887696 -20.2158222107923 -11.0407238434135 -14.7969899859948 -18.6039187826791 -24.9231061379887 -31.2462205997057 -0.52443352747865 
-13 1.61605804958391 -6.45339072512694 -3.39629229365189 -1.30277644833372 -6.79685994329648 -12.2969536531639 -14.2660049757669 -18.7643774907195 -23.399794466471 -28.0586592913798 -36.0674610902247 -13.981892672816 -15.730285304486 -20.1158222107923 -11.0411137805485 -14.8472824388462 -18.7041137512469 -25.073203622273 -31.4462205997064 -0.524623805615709 
-12.8 1.60120899398511 -6.50328136110484 -3.34640165767399 -1.30298972768169 -6.84696385862234 -12.3969482044677 -14.2655675196793 -18.714049398654 -23.2995757384276 -27.9085499273585 -35.8674610902255 -13.9816739447718 -15.6801759404639 -20.0158222107923 -11.0415512366361 -14.8976105309117 -18.8043324792903 -25.2233129862943 -31.6462205997056 -0.524837236051844 
-12.6 1.58636390580942 -6.55315866712643 -3.29652435165239 -1.30322900687492 -6.89708044383717 -12.4969420957041 -14.2650767437649 -18.663681316718 -23.19933035047 -27.7584272333793 -35.6674610902248 -13.981428556815 -15.6300532464855 -19.9158222107923 -11.0420420125504 -14.9479786128476 -18.9045778672479 -25.3734356802735 -31.8462205997063 -0.525076649902476 
-12.4 1.57152326925739 -6.60302101634933 -3.2466620024295 -1.30349745976654 -6.94721124595168 -12.5969352470415 -14.2645261406573 -18.6132683643875 -23.0990550489166 -27.608289582603 -35.4674610902256 -13.9811532552608 -15.5799155957084 -19.8158222107923 -11.0425926156581 -14.9983915651782 -19.0048531688013 -25.5235733310498 -32.0462205997056 -0.525345222807539 
-12.2 1.55668762750371 -6.65286658378671 -3.19681643499211 -1.30379864699726 -6.99735800061979 -12.696927569147 -14.2639084104061 -18.5628050666989 -22.9987461837907 -27.4581351500396 -35.2674610902248 -13.9808443901355 -15.5297611631458 -19.7158222107923 -11.0432103459093 -15.0488548628667 -19.1051620339272 -25.6737277636131 -32.2462205997063 -0.52564651700028 
-12 1.54185758987938 -6.7026933221763 -3.14698969660253 -1.30413656315384 -7.04752265516596 -12.7969189620828 -14.2632153639652 -18.5122852818685 -22.8983996605706 -27.30796188843 -35.0674610902256 -13.9804978669147 -15.4795879015354 -19.6158222107923 -11.0439033923501 -15.0993746476972 -19.2055085571473 -25.8239010252228 -32.4462205997055 -0.525984528486756 
-11.8 1.52703383992498 -6.75249893492262 -3.09718408385621 -1.30451568966076 -7.0977073944192 -12.8969093140823 -14.2624378149497 -18.4617021201067 -22.7980108860625 -27.1577675011756 -34.8674610902249 -13.9801090924074 -15.4293935142817 -19.5158222107923 -11.0446809413656 -15.149957809459 -19.3058973316554 -25.9740954124772 -32.6462205997062 -0.526363739956441 
-11.6 1.51221714441989 -6.80228084576004 -3.04740217301879 -1.30494105410023 -7.14791466969608 -12.9968985001966 -14.2615654582994 -18.411047852619 -22.6975747077374 -27.007549412013 -34.6674610902249 -13.979672914082 -15.379175425119 -19.4158222107921 -11.0455532980159 -15.2006120769467 -19.4063335099805 -26.1243135016397 -32.8462205997062 -0.526789180118929 
-11.4 1.49740836350533 -6.85203616474103 -2.99764685403779 -1.30541829673857 -7.19814723131542 -13.096886380797 -14.2605867342234 -18.360313809562 -22.5970853456994 -26.857304730994 -34.4674610902249 -13.979183552044 -15.3289307441 -19.3158222107921 -11.0465320220919 -15.2513461200037 -19.5068228720185 -26.2745581826587 -33.0462205997062 -0.527266490245362 
-11.2 1.48260846203175 -6.9017616501104 -2.94792136866842 -1.30595374512939 -7.24840816507561 -13.1968727999265 -14.2594886757009 -18.3094902656701 -22.4965363164381 -26.7070302163634 -34.2674610902249 -13.9786345227827 -15.2786562294693 -19.2158222107921 -11.0476300806144 -15.3021696638955 -19.6073719012797 -26.4248326972893 -33.2462205997061 -0.527801998784867 
-11 1.46781852227819 -6.95145366557024 -2.89822935320858 -1.30655449776839 -7.29870093317444 -13.2968575834852 -14.2582567375403 -18.2585663120496 -22.3959203473578 -26.5567222318233 -34.0674610902249 -13.9780185537024 -15.2283482449292 -19.1158222107921 -11.048862018775 -15.353093617516 -19.70798787036 -26.5751406818294 -33.4462205997061 -0.528402805031276 
-10.8 1.45303975820678 -7.00110813238693 -2.84857488639189 -1.30722851788938 -7.34902942011213 -13.3968405372396 -14.2568746048071 -18.2075297124997 -22.2952292809912 -26.40637669864 -33.867461090225 -13.9773274873358 -15.1780027117459 -19.0158222107921 -11.0502441515082 -15.4041302170659 -19.8086789367266 -26.7254862150127 -33.6462205997061 -0.529076872929756 
-10.6 1.43827353143521 -7.05072047572592 -2.7989625430529 -1.30798473861884 -7.39939798418057 -13.496821444647 -14.2553239781631 -18.1563667425167 -22.1944539676692 -26.255989041979 -33.667461090225 -13.9765521740138 -15.1276150550849 -18.9158222107921 -11.0517947781522 -15.4552931870489 -19.9094542500486 -26.8758738716737 -33.846220599706 -0.529833136240737 
-10.4 1.42352136913109 -7.10028556452935 -2.74939745424947 -1.30883318085043 -7.4498115152156 -13.5968000644855 -14.2535843333768 -18.105062008927 -22.0935841452761 -26.1055541307825 -33.467461090225 -13.9756823516206 -15.0771801438883 -18.8158222107921 -11.0535344229384 -15.5065979206385 -20.0103240724417 -27.0263087828702 -34.046220599706 -0.530681616422938 
-10.2 1.40878498405456 -7.14979764417587 -2.69988537460296 -1.30978508535531 -7.50027549936699 -13.6967761282834 -14.2516326519629 -18.0535982478666 -21.9926083045692 -25.955066210429 -33.267461090225 -13.9747065109137 -15.0266922235348 -18.7158222107921 -11.0554861043523 -15.558061681699 -20.1112999131486 -27.1767967032237 -34.246220599706 -0.531633554751088 
-10 1.39406629700149 -7.19925026107474 -2.65043275770408 -1.31085306082119 -7.55079609173175 -13.796749337547 -14.2494431195584 -18.0019560985632 -21.8915135383669 -25.8045188273279 -33.0674610902251 -13.9736117447114 -14.9761448404337 -18.6158222107921 -11.0576756367568 -15.6097038310023 -20.2123946793508 -27.3273440863247 -34.4462205997059 -0.532701560361709 
-9.80000000000004 1.37936746192693 -7.24863617825475 -2.60104684052408 -1.31205124970237 -7.60138019779294 -13.8967193607882 -14.2469867882785 -17.9501138501033 -21.790285372727 -25.6539047445079 -32.8674610902251 -13.9723835790714 -14.9255307576137 -18.5158222107921 -11.0601319680367 -15.6615460794622 -20.3136228449908 -27.4779581691447 -34.6462205997059 -0.533899776109116 
-9.60000000000004 1.36469089405851 -7.29794728090746 -2.55173573787137 -1.31339551397096 -7.65203556471423 -13.9966858303622 -14.2442311988893 -17.8980471580614 -21.6889075780324 -25.5032158471607 -32.6674610902251 -13.9710057843768 -14.8748418602663 -18.4158222107921 -11.0628875574259 -15.7136127715041 -20.4150006396853 -27.6286470664919 -34.8462205997059 -0.535244064321896 
-9.40000000000004 1.35003930134216 -7.34717447073404 -2.50250854804478 -1.31490364308979 -7.70277088365964 -14.0966483391342 -14.2411399581957 -17.8457287275412 -21.5873619576856 -25.3524430369873 -32.4674610902251 -13.96946016403 -14.8240690500929 -18.3158222107921 -11.0659787981195 -15.7659312020243 -20.5165462600321 -27.7794198766653 -35.0462205997058 -0.536752214780621 
-9.20000000000004 1.33541571959704 -7.39630754783007 -2.45337547094875 -1.3165955867694 -7.75359590443529 -14.1966064370059 -14.2376722665798 -17.7931279588293 -21.4856281118777 -25.2015761140833 -32.2674610902251 -13.967726318222 -14.7732021271889 -18.215822210792 -11.0694464897353 -15.8185319707361 -20.61828010584 -27.9302867995692 -35.2462205997058 -0.538444177479005 
-9.00000000000004 1.32082355179281 -7.44533507871949 -2.40434794005933 -1.31849371533321 -7.80452156388852 -14.2965596273485 -14.2337823901375 -17.7402105514976 -21.3836831736565 -25.0506036449727 -32.0674610902252 -13.9657813800008 -14.7222296580783 -18.115822210792 -11.0733363661776 -15.8714493780678 -20.7202250440611 -28.0812592686798 -35.4462205997057 -0.540342322992812 
-8.80000000000004 1.30626661190063 -7.494244249022 -2.35543876975682 -1.32062311078926 -7.85556012964708 -14.3965073634096 -14.2294190713476 -17.6869380624052 -21.2815015142616 -24.8995128152753 -31.8674610902252 -13.9635997206058 -14.6711388283808 -18.015822210792 -11.0776996849674 -15.9247218671602 -20.822406703456 -28.2323500983772 -35.6462205997056 -0.542471733555015 
-8.60000000000004 1.29174917380662 -7.54302069911072 -2.3066623196681 -1.32301189198736 -7.9067253609339 -14.4964490447851 -14.2245248717025 -17.6332674126713 -21.1790544144391 -24.748289265364 -31.6674610902252 -13.9611526207832 -14.6199152784695 -17.915822210792 -11.0825938846125 -15.978392516894 -20.9248538032785 -28.3835736482884 -35.8462205997056 -0.544860528215861 
-8.40000000000004 1.27727602581385 -7.59164834099389 -2.25803467778494 -1.32569157751807 -7.95803268834778 -14.5963840140822 -14.2190354392352 -17.5791503383209 -21.0763096982054 -24.5969169072472 -31.4674610902252 -13.9584079045495 -14.5685429203526 -17.8158222107919 -11.0880833170798 -16.0325095912444 -21.0275985195121 -28.5349460064052 -36.0462205997055 -0.547540225744569 
-8.20000000000005 1.26285253129171 -7.64010915454159 -2.20957386423723 -1.32869749027559 -8.009499414653 -14.6963115539351 -14.212878693426 -17.524532778964 -20.9732313253008 -24.4453777207949 -31.2674610902252 -13.9553295316449 -14.5170037339003 -17.7158222107919 -11.0942400628889 -16.0871271506012 -21.1306768924166 -28.6864851928574 -36.2462205997054 -0.550546149194522 
-8.00000000000005 1.2484846960582 -7.68838296109152 -2.1613000576873 -1.33206920782851 -8.06114493875585 -14.7962308845879 -14.2059739196257 -17.4693541986138 -20.8697789384007 -24.2936515273449 -31.0674610902253 -13.9518771447447 -14.4652775404502 -17.6158222107919 -11.1011448366891 -16.1423057309514 -21.2341292793167 -28.8382113863074 -36.4462205997054 -0.553917876276208 
-7.80000000000005 1.2341792430952 -7.73644717241642 -2.1132358463624 -1.33585106290411 -8.11299100515635 -14.8961411623133 -14.1982307649254 -17.4135468325885 -20.7659073610505 -24.1417157386698 -30.8674610902253 -13.9480055673943 -14.4133417517748 -17.5158222107916 -11.1088879913894 -16.1981130969766 -21.3380008566668 -28.9901471749824 -36.6462205997053 -0.557699739843341 
-7.60000000000005 1.21994369519328 -7.7842765130499 -2.06540650572892 -1.34009269833208 -8.16506198121779 -14.9960414790082 -14.1895481274585 -17.3570348544882 -20.6615660423167 -23.9895450793025 -30.6674610902245 -13.9436642486612 -14.3611710924083 -17.4158222107916 -11.1175706288562 -16.2546250750768 -21.4423421754005 -29.1423178343496 -36.846220599706 -0.561941382838286 
-7.40000000000005 1.20578646609005 -7.83184271407497 -2.01784030470385 -1.34484968066406 -8.21738516457485 -15.0959308633903 -14.1798129315596 -17.2997334575642 -20.5566984443677 -23.8371112803284 -30.4674610902253 -13.9387966507112 -14.3087372934333 -17.3158222107915 -11.127305824755 -16.3119264720007 -21.5472097733495 -29.2947516333237 -37.0462205997051 -0.5666983719131 
-7.20000000000005 1.19171696059315 -7.87911417672551 -1.97056884205332 -1.35018417628131 -8.26999112284263 -15.1958082843086 -14.168898782161 -17.2415478455151 -20.451241369668 -23.6843827429782 -30.2674610902246 -13.9333395760122 -14.2560087560837 -17.2158222107914 -11.1382199741536 -16.3701120840498 -21.6526668480491 -29.4474801706738 -37.2462205997058 -0.572032873538491 
-7.00000000000005 1.17774568404369 -7.92605560460543 -1.92362741417339 -1.35616569300518 -8.32291406744643 -15.2956726567924 -14.1566644936815 -17.1823721291556 -20.3451242254286 -23.5313241708589 -30.0674610902254 -13.927222431772 -14.2029501839636 -17.1158222107913 -11.150454262633 -16.4292878004092 -21.7587839922884 -29.600538742793 -37.4462205997049 -0.578014395615561 
-6.80000000000005 1.16388436125494 -7.97262760407192 -1.8770554147069 -1.36287188885315 -8.37619226276089 -15.3955228515733 -14.1429524915467 -17.1220881275543 -20.2382682243609 -23.3778961703246 -29.8674610902246 -13.9203664307049 -14.14952218343 -17.0158222107913 -11.1641662647677 -16.4895718020104 -21.8656399933561 -29.7539667433272 -37.6462205997055 -0.584720596232797 
-6.60000000000004 1.1501460647182 -8.01878625348303 -1.8308967652958 -1.37038944739289 -8.42986847071173 -15.4953577089353 -14.1275870891919 -17.0605640757885 -20.1305855231839 -23.2240548197365 -29.6674610902254 -13.912683729527 -14.095680832841 -16.9158222107912 -11.1795316671224 -16.5510958537762 -21.973322694533 -29.9078080939152 -37.8462205997047 -0.59223815902115 
-6.40000000000004 1.13654535135298 -8.06448264373688 -1.78520037504195 -1.37881501580608 -8.48399042937877 -15.5951760578561 -14.1103726502066 -16.9976532465493 -20.0219783036908 -23.0697512099896 -29.4674610902247 -13.9040765100346 -14.0413772230948 -16.8158222107911 -11.1967461061076 -16.6140066830152 -22.0819299140259 -30.062111703662 -38.0462205997053 -0.600663731218688 
-6.20000000000004 1.12309840633218 -8.10966239504051 -1.74002062373831 -1.38825619684376 -8.53861136172008 -15.6949767415011 -14.0910916554219 -16.933192500461 -19.9123378062989 -22.9149309612941 -29.2674610902255 -13.8944360126418 -13.9865569743983 -16.715822210791 -11.2160271008922 -16.6784674291034 -22.1915704114177 -30.2169319523574 -38.2462205997044 -0.61010491562666 
-6.00000000000004 1.10982319144736 -8.15426515842434 -1.69541786035449 -1.39883257874929 -8.59379050700945 -15.7947586501743 -14.0695027089564 -16.8670007906117 -19.8015433330658 -22.7595337246771 -29.0674610902247 -13.8836415394093 -13.931159737782 -16.6158222107908 -11.2376160473575 -16.7446591389526 -22.3023648846507 -30.3723291889742 -38.446220599705 -0.620681300533141 
-5.80000000000004 1.09673959399207 -8.19822411551626 -1.65145890326256 -1.41067677720667 -8.64959366255875 -15.8945207628155 -14.0453385373249 -16.7988776618882 -19.6894612472504 -22.6034926817699 -28.8674610902255 -13.871559453593 -13.8751186948738 -16.5158222107907 -11.2617802189889 -16.8127822676759 -22.4144469704659 -30.5283702318814 -38.6462205997041 -0.63252550166194 
-5.60000000000004 1.08386957010099 -8.24146549694315 -1.60821752183568 -1.42393544952537 -8.70609371630434 -15.994262197988 -14.0183040630317 -16.7286018061682 -19.5759440101035 -22.446734063196 -28.6674610902248 -13.8580422164467 -13.8183600763005 -16.4158222107906 -11.2888146932819 -16.8830581233958 -22.5279642076128 -30.6851288504551 -38.8462205997047 -0.645784176357991 
-5.40000000000004 1.0712372737418 -8.28390814893725 -1.56577486984157 -1.43877022254097 -8.76337114131404 -16.0939822749918 -13.9880746710089 -16.6559297621513 -19.4608293140925 -22.2891767151909 -28.4674610902255 -13.8429275204348 -13.7608027282945 -16.3158222107904 -11.3190440853045 -16.9557301674126 -22.6430789036236 -30.84268619846 -39.0462205997037 -0.660618951488403 
