pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-20.2 2.51527736035132 -3.43214651203279 -6.41753650674603 -3.73435431168257 -6.20719359355118 -8.68604309032447 -9.38102812357169 -16.9006448516185 -24.5573060404641 -32.237415078467 -43.2674610904061 -11.539404246625 -16.3090410913892 -23.7158222107896 -15.9260906329216 -16.7110150781251 -17.5466021774317 -20.8944478353637 -24.2462205997029 -2.9547406454182 
-20 2.5053585863534 -3.46547212924695 -6.38421088953187 -3.76770009909023 -6.27386499817301 -8.78604011216046 -9.31433059245757 -16.8006217032902 -24.4239572749217 -32.0707406957104 -43.0674610904354 -11.5060554810534 -16.2423667086035 -23.6158222107897 -15.9927881640658 -16.8110382264835 -17.6799509430042 -21.0611222181504 -24.4462205997038 -2.98819526832813 
-19.8 2.49544140013495 -3.49879241175633 -6.3508906070225 -3.80105677649723 -6.34054195808937 -8.8860373545862 -9.24761172253082 -16.7005825508541 -24.2905978399762 -31.9040609782555 -42.8674610904711 -11.4726960460723 -16.175686991113 -23.5158222107898 -16.0595070340276 -16.9110773789547 -17.8133103779848 -21.2278019356403 -24.6462205997031 -3.02165287286305 
-19.6 2.48552597428716 -3.53210677968004 -6.31757623909879 -3.83442548721413 -6.40722503672999 -8.98603480115052 -9.18086919426571 -16.6005256546652 -24.1572265758636 -31.7373753462193 -42.6674610905112 -11.4393247819198 -16.1090013590368 -23.4158222107899 -16.1262495623336 -17.0111342751844 -17.9466816421383 -21.3944875677175 -24.8462205997039 -3.05511523447222 
-19.4 2.47561251624575 -3.56541453606463 -6.28426848271419 -3.8678076099285 -6.47391491582895 -9.08603243663408 -9.11410021985246 -16.5004489238674 -24.0238420886812 -31.5706831026523 -42.4674610905595 -11.4059402946892 -16.0423091154215 -23.3158222107901 -16.1930185367946 -17.11121100603 -18.0800661293684 -21.5611798113322 -25.0462205997033 -3.08858432811784 
-19.2 2.46570127347513 -3.59871484946619 -6.25096816931264 -3.90120479344687 -6.54061241274887 -9.18603024695556 -9.04730147351347 -16.4003498641269 -23.8904427155391 -31.4039834161086 -42.2674610906143 -11.3725409214924 -15.9756094288232 -23.2158222107902 -16.2598172831892 -17.2113100658262 -18.2134655025662 -21.7278794979315 -25.2462205997042 -3.12206236876996 
-19 2.45579253950564 -3.63200673366614 -6.21767628511268 -3.93461899717681 -6.60731850067877 -9.28602821908541 -8.98046901037809 -16.3002255167915 -23.7570264840038 -31.2372753003734 -42.0674610906791 -11.3391246898923 -15.9089013130231 -23.1158222107902 -16.3266497463896 -17.3114344132265 -18.3468817341664 -21.8945876137317 -25.4462205997043 -3.15555185801288 
-18.8 2.44588666100753 -3.66528902390351 -6.18439399487532 -3.96805253858196 -6.67403433232129 -9.3860263409653 -8.9135981714032 -16.2000723875793 -23.6235910645542 -31.0705575906864 -41.8674610907548 -11.3056892703672 -15.8421836032607 -23.0158222107904 -16.3935205854402 -17.4115875425145 -18.4803171536918 -22.0613053234945 -25.6462205997044 -3.18905563817701 
-18.6 2.43598404595468 -3.69856034944632 -6.1511226693325 -4.00150814796675 -6.74076126724888 -9.48602460143571 -8.84668347366275 -16.099886364296 -23.4901337157281 -30.9038289163175 -41.6674610908431 -11.272231921453 -15.7754549288037 -22.9158222107905 -16.4604352832691 -17.5117735658862 -18.6137745026063 -22.2280339979518 -25.8462205997046 -3.22257695460495 
-18.4 2.42608517314511 -3.73181910160385 -6.11786391717498 -4.03498903238322 -6.80750090382289 -9.58602299016724 -8.77971848239592 -15.9996626208717 -23.3566512201462 -30.7370876685781 -41.4674610909461 -11.2387494257682 -15.7087136809614 -22.8158222107907 -16.5274002746392 -17.6119973094138 -18.7472569982914 -22.3947752457945 -26.0462205997047 -3.25611952814271 
-18.2 2.41619060323865 -3.76506339664178 -6.08461962213704 -4.06849894973821 -6.87425511621581 -9.68602149759809 -8.71269566266804 -15.8993955061058 -23.2231398103425 -30.5703319637364 -41.2674610910665 -11.2052380158443 -15.6419579759995 -22.715822210791 -16.5944230944876 -17.7122644243002 -18.8807684082157 -22.5615309507567 -26.2462205997049 -3.28968763930372 
-18 2.40630099148257 -3.79829103302595 -6.05139198575287 -4.102042294248 -6.94102609710977 -9.78602011487622 -8.64560620834533 -15.7990784153989 -23.0895950832514 -30.4035596002612 -41.0674610912071 -11.1716932886129 -15.5751856123839 -22.6158222107912 -16.6615125489511 -17.8125815151478 -19.0143131354476 -22.7283033143727 -26.4462205997051 -3.32328622577131 
-17.8 2.39641710247452 -3.83149944182108 -6.01818357695774 -4.13562419558739 -7.0078164072443 -9.88601883380588 -8.57843984369014 -15.6987036419486 -22.956011901006 -30.2367680092206 -40.8674610913714 -11.1381101062034 -15.5083940211793 -22.5158222107914 -16.7286789137708 -17.9129562887627 -19.1478963178576 -22.8950949055778 -26.6462205997053 -3.35692099617909 
-17.6 2.38653982715186 -3.86468562960906 -5.98499738916977 -4.16925063300382 -7.07462903244869 -9.98601764679824 -8.51118459503407 -15.5982622055046 -22.822384276774 -30.0699541972006 -40.6674610915635 -11.1044824817796 -15.4415802089676 -22.4158222107917 -16.7959341626192 -18.013397725399 -19.2815239422818 -23.0619087177901 -26.8462205997056 -3.39059856229675 
-17.4 2.37667020234221 -3.89784611280211 -5.95183690597671 -4.20292856664534 -7.14146744928326 -10.0860165468259 -8.44382652803087 -15.4977436553083 -22.6887052433847 -29.9031146806182 -40.467461091788 -11.070803448166 -15.3747406921609 -22.315822210792 -16.8632922298472 -18.1139162758201 -19.415202975896 -23.2287482345973 -27.0462205997058 -3.42432659291126 
-17.2 2.36680943324609 -3.93097684210428 -5.91870617667455 -4.23666608859574 -7.20833570053584 -10.1860155273806 -8.37634944550229 -15.3971358434776 -22.5549667022517 -29.7362454101832 -40.2674610920508 -11.0370649067707 -15.3078714214634 -22.2158222107923 -16.9307693126388 -18.2145240879138 -19.5489415172919 -23.3956175052954 -27.2462205997061 -3.45811399331874 
-17 2.35695891913201 -3.9640731161798 -5.88560990259902 -4.27047259549882 -7.27523848151444 -10.2860145824347 -8.30873454211196 -15.2964246660117 -22.4211592507104 -29.5693416845663 -40.0674610923584 -11.003257454922 -15.2409676955392 -22.1158222107926 -16.998384216337 -18.3152352656876 -19.6827489691412 -23.5625212312202 -27.4462205997064 -3.4919711141651 
-16.8 2.34712028272043 -3.99712948292739 -5.85255353585143 -4.30435898597402 -7.34218123873722 -10.3860137064051 -8.24096000946264 -15.1955937666148 -22.2872719845659 -29.4023980516742 -39.8674610927187 -10.9693701884176 -15.1740240622872 -22.015822210793 -17.066158749347 -18.4160661654451 -19.8166362356463 -23.7294648644729 -27.6462205997067 -3.52590999532341 
-16.6 2.33729540352942 -4.03013962744356 -5.81954339133526 -4.33833788465669 -7.40917028193607 -10.4860128941201 -8.17300058794972 -15.0946242005857 -22.1532922740206 -29.2354081966128 -39.6674610931411 -10.9353904774503 -15.1070342068037 -21.9158222107934 -17.1341181712827 -18.517035731897 -19.9506159466144 -23.8964547199571 -27.8462205997071 -3.55994464996767 
-16.4 2.32748645567335 -4.06309624502488 -5.78658677375394 -4.37242389616313 -7.47621291102383 -10.5860121407892 -8.10482705877065 -14.9934940538253 -22.0192055096789 -29.0683648146897 -39.4674610936367 -10.9013037126134 -15.0399908243855 -21.8158222107938 -17.2022917009578 -18.6181658791534 -20.0847027114521 -24.0634981023762 -28.0462205997075 -3.59409139666499 
-16.2 2.31769595036167 -4.09599089837808 -5.75369212040075 -4.40663389064232 -7.54331755885622 -10.6860114419748 -8.03640567276559 -14.8921780144671 -21.8849948169675 -28.9012594686251 -39.2674610942189 -10.8670930193202 -14.9728854777391 -21.7158222107943 -17.2707130875454 -18.7194819190943 -20.2189134047461 -24.2306034490234 -28.2462205997079 -3.62836924726339 
-16 2.30792678326543 -4.12881385847562 -5.7208691603032 -4.44098732203898 -7.61049395035042 -10.7860107935665 -7.96769751384034 -14.7906468954443 -21.7506407378471 -28.7340824294072 -39.0674610949035 -10.8327389395158 -14.9057084378372 -21.6158222107948 -17.3394212471557 -18.8210130388021 -20.3532674845515 -24.3977804889263 -28.4462205997084 -3.66280036016515 
-15.8 2.29818228706426 -4.16155392800567 -5.68812909077316 -4.47550658117004 -7.67775327901153 -10.8860101917577 -7.89865779276664 -14.6888671048405 -21.6161208777133 -28.5668224997433 -38.8674610957096 -10.7982190785764 -14.8384485073678 -21.5158222107953 -17.408460969036 -18.9227928302125 -20.4877873454919 -24.5650404193968 -28.6462205997089 -3.69741057276656 
-15.6 2.28846628860629 -4.19419824932317 -5.65548476945565 -4.51021737980088 -7.74510839895988 -10.9860096330235 -7.82923507898732 -14.5868000697437 -21.481409521299 -28.3994668220115 -38.6674610966602 -10.763507721212 -14.7710928286859 -21.4158222107959 -17.4778836837666 -19.0248598662605 -20.6224987028575 -24.7323960980798 -28.8462205997094 -3.73223002554623 
-15.4 2.2787831704627 -4.22673209763549 -5.62295092114334 -4.54514916425444 -7.81257403172575 -11.0860091141017 -7.75937047335972 -14.4844016158038 -21.3464772190467 -28.232000671447 -38.4674610977834 -10.7285754178373 -14.7036266769988 -21.3158222107965 -17.5477482905179 -19.1272583213242 -20.7574310062334 -24.8998622497681 -29.04622059971 -3.76729389937146 
-15.2 2.26913793521817 -4.25913866499625 -5.59054435378258 -4.58033554740591 -7.88016698223797 -11.1860086319747 -7.68899674413232 -14.3816213192156 -21.2112903550978 -28.0644072401373 -38.2674610991129 -10.6933885525593 -14.6360332443601 -21.215822210797 -17.6181220210755 -19.2300386192425 -20.8926178715126 -25.067455682408 -29.2462205997107 -3.80264328749284 
-15 2.25953627059062 -4.29139884151237 -5.55828417726645 -4.61581474625204 -7.94790635760023 -11.2860081838531 -7.6180374517736 -14.2784018503408 -21.0758107097069 -27.8966674182302 -38.0674611006897 -10.6579089055923 -14.568293420877 -21.1158222107978 -17.6890813150125 -19.3332580896957 -21.0280975184818 -25.2351955058934 -29.4462205997122 -3.83832623628248 
-14.8 2.24998461149517 -4.32349100681846 -5.52619201196036 -4.65162999894942 -8.01581377560371 -11.3860077671627 -7.54640611487536 -14.1746783481365 -20.9399950421964 -27.7287595854137 -37.8674611025671 -10.6220932362053 -14.5003855861839 -21.0158222107986 -17.7607126537882 -19.4369815937774 -21.1639131878697 -25.4031033405873 -29.6462205997122 -3.87439899628834 
-14.6 2.24049019356607 -4.35539085025097 -5.49429216852786 -4.68782992445307 -8.08391354453985 -11.4860073795313 -7.47400549084354 -14.0703778806722 -20.8037947312996 -27.5606594310844 -37.6674611048053 -10.5858929230713 -14.4322854296173 -20.9158222107995 -17.8331132800598 -19.5412820634816 -21.3001135010063 -25.5712034971565 -29.8462205997139 -3.91092754547302 
-14.4 2.23106108934735 -4.38707124925304 -5.46261176952578 -4.72446876569635 -8.15223278478521 -11.5860070187788 -7.40072708953258 -13.9654190803591 -20.6671555319845 -27.3923398327672 -37.467461107486 -10.5492537210764 -14.3639658286204 -20.8158222108005 -17.9063916840517 -19.6462408664755 -21.4367527030024 -25.7395230981546 -30.0462205997141 -3.94798947083239 
-14.2 2.2217062144191 -4.41850224879093 -5.43118076998789 -4.76160643074971 -8.22080144937646 -11.6860066829079 -7.3264510909029 -13.8597120821915 -20.530017534279 -27.2237708355238 -37.2674611107048 -10.5121157201533 -14.2953968281594 -20.7158222108016 -17.980667685902 -19.7519478678637 -21.5738907039284 -25.9080920986185 -30.2462205997159 -3.98567633798663 
-14 2.21243528505147 -4.4496512036305 -5.40003181514832 -4.79930820826064 -8.28965218172696 -11.786006370098 -7.25104691414516 -13.7531589505942 -20.3923154478422 -27.0549197942474 -37.0674611145888 -10.4744136298337 -14.2265457830002 -20.6158222108028 -18.0560718665442 -19.8585010033454 -21.7115927942497 -26.0769431437794 -30.4462205997164 -4.02409674676352 
-13.8 2.20325870095985 -4.4804831722624 -5.36919984651643 -4.83764397959844 -8.35881992169666 -11.8860060786996 -7.17437479337626 -13.6456548611934 -20.2539793898095 -26.8857517675828 -36.8674611192923 -10.4360775670988 -14.1573777516334 -20.5158222108042 -18.1327439920187 -19.9660050974518 -21.849928856988 -26.2461111751496 -30.6462205997184 -4.06338037881003 
-13.6 2.19418731646147 -4.5109616857822 -5.33872133299662 -4.87668668109068 -8.4283411367087 -11.9860058072314 -7.09628885318194 -13.5370904074793 -20.1149364225755 -26.716230286829 -36.6674611250187 -10.3970345941399 -14.0878562651547 -20.4158222108057 -18.2108299379402 -20.0745695568931 -21.9889718299491 -26.4156326616305 -30.8462205997191 -4.10368352278343 
-13.4 2.18523205074598 -4.54105005732367 -5.30863296145516 -4.91650968515498 -8.49825251231446 -12.0860055543786 -7.01664234635047 -13.4273555291064 -19.9751131726611 -26.5463186653732 -36.4674611320214 -10.3572113372245 -14.0179446366979 -20.3158222108074 -18.2904764517767 -20.1843044422711 -22.1287950868686 -26.5855442900915 -31.0462205997216 -4.14519686003391 
-13.2 2.17640327304252 -4.5707134478068 -5.27896957097203 -4.9571826688023 -8.56858888644492 -12.1860053189922 -6.93529591689379 -13.3163457091666 -19.8344399622382 -26.3759820644671 -36.2674611406322 -10.3165381181927 -13.9476080271829 -20.2158222108093 -18.3718228898453 -20.2953142708228 -22.2694683059034 -26.7558808996094 -31.2462205997227 -4.18815678259913 
-13 2.16770988484495 -4.59992194952556 -5.24976106925327 -4.99876544646128 -8.63938016582266 -12.2860051000887 -6.85212993440699 -13.203971224961 -19.6928569763139 -26.205190576824 -36.0674611512704 -10.2749551216323 -13.8768165289038 -20.1158222108114 -18.4549888829731 -20.4076887656694 -22.4110513024688 -26.9266723978935 -31.4462205997255 -4.23286233673878 
-12.8 2.15915801512892 -4.62865497002602 -5.22102804875281 -5.0412992022208 -8.71064694208263 -12.3860048968491 -6.76706202961844 -13.090170299672 -19.5503230305244 -26.0339236105341 -35.86746116448 -10.2324211626356 -13.8055495494066 -20.0158222108138 -18.5400568009728 -20.5214897041696 -22.5535852614694 -27.0979393773946 -31.6462205997271 -4.27970127221401 
-12.6 2.15074925837689 -4.65690715208238 -5.19277586669645 -5.08479464987373 -8.78239457179192 -12.4860047086148 -6.68007077431092 -12.9749268623081 -19.4068274111042 -25.8621758090575 -35.667461180947 -10.188925526751 -13.7338017314657 -19.9158222108165 -18.6270480727508 -20.636733158004 -22.6970808973601 -27.2696871953417 -31.8462205997305 -4.32919105596186 
-12.4 2.14247844310012 -4.68469587113379 -5.16498714764503 -5.12921703803307 -8.85460567900268 -12.586004534877 -6.59122567111147 -12.8582930400573 -19.2624048698019 -25.6899645487038 -35.4674612015419 -10.1445029648569 -13.6615904505201 -19.8158222108195 -18.7158931965474 -20.753367000852 -22.8415034592596 -27.4418984762925 -32.0462205997328 -4.38204493053726 
-12.2 2.134331049514 -4.71206991151426 -5.13761310726456 -5.17446879765195 -8.92723147900203 -12.6860043752568 -6.50072185842426 -12.7404151869896 -19.1171529763537 -25.5173386148752 -35.2674612273328 -10.0992510456213 -13.588964490904 -19.7158222108229 -18.8063970350297 -20.8712448797147 -22.9867553785028 -27.6145244359162 -32.2462205997369 -4.43928096992816 
-12 2.12628063070588 -4.73911813094838 -5.11056488783044 -5.22037221299753 -9.00018311378173 -12.7860042294706 -6.40891476843655 -12.6215598775677 -18.9712494474978 -25.3443868665851 -35.0674612596086 -10.0533474844934 -13.516012710342 -19.6158222108268 -18.8982041572963 -20.9901002214154 -23.1326589396376 -27.7874762164852 -32.44622059974 -4.5024080873424 
-11.8 2.11828691838309 -4.76597582495825 -5.08370719382057 -5.26665669278484 -9.07332528757891 -12.8860040972777 -6.31634558471535 -12.5021329998367 -18.8249648757569 -25.1712446008343 -34.8674612998479 -10.0070628725174 -13.4428704043562 -19.5158222108311 -18.9907733812619 -21.1095271393909 -23.2789435516229 -27.9606185224804 -32.6462205997451 -4.57375925460762 
-11.6 2.11029560497263 -4.79282545897663 -5.05685755980219 -5.3129573058815 -9.14647553469395 -12.9860039784111 -6.22374417060798 -12.3826819517109 -18.6786641936127 -24.9980942846718 -34.6674613496671 -9.96076214055884 -13.3697200383792 -19.4158222108358 -19.0833748451931 -21.2289782373405 -23.425244283591 -28.1337688884668 -32.8462205997498 -4.6571362137863 
-11.4 2.10224083063076 -4.81988831236152 -5.0297947064173 -5.35883149319972 -9.21941257539706 -13.0860038724991 -6.13199564517669 -12.2638705728947 -18.5327899614117 -24.8251571990858 -34.4674614106962 -9.91488784733393 -13.2967828917694 -19.3158222108411 -19.1751234316589 -21.3477896771911 -23.5711185768265 -28.3067060350872 -33.0462205997551 -4.75921281940337 
-11.2 2.09405085834442 -4.8474054108927 -5.00227760788613 -5.40379720263435 -9.29189538336287 -13.1860037789961 -6.04206411303385 -12.1464219422207 -18.3878242322065 -24.6526743713495 -34.2674614844287 -9.86992204440206 -13.2242999903064 -19.2158222108469 -19.2650550375399 -21.4652383816034 -23.7160843797699 -28.4791889365617 -33.2462205997609 -4.89317803194824 
-11 2.08565622690367 -4.8756101339872 -4.97407288479162 -5.44738767459095 -9.36369057841398 -13.2860036971417 -5.95488309304702 -12.0310361991394 -18.2442337660306 -24.4808791820791 -34.0674615720638 -9.82633149059727 -13.1525047134071 -19.1158222108531 -19.352236145168 -21.580624212326 -23.859674933587 -28.6509842134734 -33.446220599767 -5.09123053124522 
-10.8 2.076998360164 -4.90469928884826 -4.94498372993057 -5.48920929369387 -9.43460135237794 -13.3860036259667 -5.87123981483036 -11.9183037660617 -18.1024121780919 -24.3099684392793 -33.8674616744029 -9.78450980032594 -13.0815938682747 -19.0158222108596 -19.4358795257304 -21.6933567477494 -24.0014966238714 -28.8218950586189 -33.6462205997736 -5.48006381821431 
-10.6 2.06803609748022 -4.93481116917086 -4.91487184960796 -5.52898547142722 -9.50448941043389 -13.4860035643453 -5.79168745355582 -11.8086395244645 -17.9626360561721 -24.1400804370369 -33.667461791838 -9.74473356097801 -13.0117057486041 -18.9158222108665 -19.5154320044468 -21.8030211067884 -24.1412728632331 -28.9917831783031 -33.8462205997804 -5.7859996734928 
-10.4 2.05874842303456 -4.96601638500203 -4.8836666337768 -5.56657498649596 -9.5732841413338 -13.5860035110763 -5.71650844948008 -11.7022553045576 -17.825046620434 -23.9712857854677 -33.4674619244376 -9.70714399264743 -12.9429109644424 -18.8158222108736 -19.5906111411292 -21.909405459302 -24.2788624315778 -29.160577962479 -34.0462205997875 -5.16923783226096 
-10.2 2.04913328541443 -4.9983218287854 -4.85136118999342 -5.60196405282195 -9.64097865144317 -13.6860034649691 -5.64573037227312 -11.5991717835673 -17.6896576556603 -23.8035913769106 -33.2674620720971 -9.67175488022144 -12.875216408233 -18.7158222108808 -19.6613893660029 -22.012489127959 -24.4142515440183 -29.3282725187028 -34.2462205997947 -4.91625181313925 
-10 2.03920374778681 -5.03168361020725 -4.81799940857157 -5.63524044992042 -9.70761682996349 -13.7860034249112 -5.57917766056723 -11.4992572904396 -17.5563813811107 -23.6369533209392 -33.0674622347038 -9.63847844307251 -12.8085781896623 -18.6158222108882 -19.7279422403229 -22.1124037837009 -24.5475279811819 -29.4949107372883 -34.446220599802 -4.75136749859928 
-9.80000000000004 2.028983131313 -5.06602337360648 -4.78365964517234 -5.66656088812212 -9.77327703156442 -13.8860033899114 -5.51653689173772 -11.4022767582108 -17.4250610854828 -23.471293261912 -32.8674624122774 -9.60715796987846 -12.742917953069 -18.5158222108957 -19.7905831867334 -22.2093844935106 -24.6788484543909 -29.6605709738966 -34.6462205998095 -4.62707425964215 
-9.60000000000004 2.01850045419997 -5.10124362208897 -4.74843939668985 -5.69612036036201 -9.8380567522868 -13.9860033591163 -5.45741807845831 -11.3079376964489 -17.2955017752384 -23.3065137031851 -32.667462605068 -9.57759846685103 -12.6781382015591 -18.4158222109033 -19.849702192811 -22.3037237480707 -24.8084079574335 -29.8253507254216 -34.846220599817 -4.52609096112952 
-9.40000000000004 2.00778683487442 -5.13723980233222 -4.71244321644661 -5.72412797256899 -9.90206054473702 -14.0860033318097 -5.40140300797545 -11.2159264457228 -17.167494344269 -23.1425100919725 -32.4674628136122 -9.54959082734519 -12.61413438181 -18.315822210911 -19.9057174718456 -22.3957352073486 -24.9364155969546 -29.989354545186 -35.0462205998247 -4.44014068424641 
-9.20000000000004 1.99687300395453 -5.17390866399319 -4.67577435478563 -5.75079022483848 -9.96539165866749 -14.1860033074012 -5.34807867976334 -11.1259332558497 -17.040832292735 -22.9791791787775 -32.2674630387562 -9.52292855067492 -12.5508032434787 -18.2158222109187 -19.9590420252095 -22.4857286223734 -25.0630778736404 -30.1526856835328 -35.2462205998324 -4.36459853435018 
-9.00000000000004 1.98578778249794 -5.21115337257049 -4.63852964620834 -5.77630078569162 -10.0281469280979 -14.2860032854089 -5.29705775697572 -11.0376676244848 -16.9153219527928 -22.816424130258 -32.0674632816594 -9.49741796783743 -12.4880479520639 -18.1158222109266 -20.0100631909082 -22.5739944966494 -25.1885884564937 -30.3154409749634 -35.4462205998403 -4.29660895573816 
-8.80000000000004 1.97455728426576 -5.24888618967957 -4.60079682909926 -5.80083513150733 -10.0904140910227 -14.3860032654428 -5.24798928754025 -10.9508663379403 -16.7907878491391 -22.6541572094953 -31.8674635437876 -9.47288360206365 -12.4257807691811 -18.0158222109347 -20.0591319224799 -22.6607960453302 -25.3131228222836 -30.4777081578623 -35.6462205998483 -4.23428180590544 
-8.60000000000004 1.96320460923016 -5.28702950282212 -4.5626535159567 -5.82454848696724 -10.1522707596252 -14.4860032471878 -5.20056282322667 -10.8652965604841 -16.6670747585404 -22.492300805754 -31.6674638269038 -9.44917022835699 -12.3639240823319 -17.9158222109429 -20.1065586699179 -22.7463661059108 -25.4368361960067 -30.639564844728 -35.8462205998566 -4.17630107737445 
-8.40000000000004 1.9517498423229 -5.32551582959081 -4.52416718918801 -5.84757581663195 -10.2137844160586 -14.5860032303899 -5.154508436458 -10.7807558469468 -16.5440477182344 -22.3307874386793 -31.4674641330604 -9.42614288190282 -12.302410409109 -17.8158222109514 -20.1526133628516 -22.8309071256131 -25.5598635424777 -30.8010785179677 -36.046220599865 -4.12171527066731 
-8.20000000000005 1.94021022628294 -5.36428723692668 -4.48539578185215 -5.87003298641423 -10.2750129931767 -14.6860032148439 -5.10959439733652 -10.6970704004894 -16.4215908644412 -22.1695591775502 -31.2674644645954 -9.40368569658324 -12.2411818164536 -17.7158222109601 -20.1975277335167 -22.9145929036142 -25.6823207278146 -30.9623071106405 -36.2462205998736 -4.06981640995168 
-8.00000000000005 1.92860042175744 -5.40329446721837 -4.44638855156046 -5.89201851137068 -10.3360057484249 -14.7860032003837 -5.06562367804211 -10.6140924509033 -16.2996056845634 -22.0085667673807 -31.0674648241342 -9.38170015717557 -12.1801890467542 -17.615822210969 -20.2414988123589 -22.997571212748 -25.8043062672402 -31.1232998803577 -36.4462205998825 -4.0200659237323 
-7.80000000000005 1.91693280023173 -5.44249595410038 -4.40718706467844 -5.9136155240975 -10.3968042480337 -14.8860031868746 -5.02243001603199 -10.5316973020112 -16.1780090487892 -21.8477686447246 -30.8674652145961 -9.36010313094865 -12.1193905336453 -17.5158222109781 -20.2846928648401 -23.0799667521112 -25.9259032934854 -31.2840983934849 -36.6462205998917 -3.97204696323589 
-7.60000000000005 1.90521773829823 -5.48185683375322 -4.3678261850256 -5.93489375212306 -10.4574433557121 -14.9860031742058 -4.97987395925257 -10.4497803655789 -16.0567312327041 -21.6871299489866 -30.6674656392053 -9.33882489026392 -12.0587514133077 -17.4158222109877 -20.327249346239 -23.161884113163 -26.04718153419 -31.4447375138424 -36.8462205999021 -3.92543245165437 
-7.40000000000005 1.89346389537968 -5.52134801179408 -4.32833500698474 -5.95591138412262 -10.5179521657525 -15.0860031622871 -4.93783913372326 -10.3682543620088 -15.9357140510931 -21.5266215893347 -30.4674661015125 -9.31780724635557 -11.9982425913585 -17.3158222109976 -20.3692846340847 -23.2434105790495 -26.1681991781174 -31.6052463358107 -37.0462205999112 -3.87996293730411 
-7.20000000000005 1.88167846661236 -5.56094531362663 -4.28873770515219 -5.97671676921388 -10.5783548526763 -15.1860031510435 -4.89622884494929 -10.2870467714022 -15.814909158654 -21.3662193950631 -30.2674666054084 -9.29700185003099 -11.9378398932014 -17.2158222110079 -20.4108954267656 -23.3246186735629 -26.2890045744634 -31.7656490339892 -37.2462205999223 -3.83543079414369 
-7.00000000000005 1.86986740746215 -5.60062872976414 -4.24905428901468 -5.99734992630785 -10.6386714259078 -15.2860031404125 -4.85496305925228 -10.2060975695677 -15.694276540682 -21.2059033609536 -30.0674671551613 -9.27636868231676 -11.8775233093496 -17.1158222110187 -20.4521617622255 -23.4055684251604 -26.4096377421983 -31.9259656178616 -37.4462205999322 -3.79166867781899 
-6.80000000000005 1.85803563000081 -5.64038175637028 -4.20930126240855 -6.0178438630247 -10.6989183892308 -15.3860031303416 -4.81397576595259 -10.1253572496619 -15.5737831941701 -21.0456569878355 -29.8674677554371 -9.25587473554024 -11.817276335967 -17.0158222110299 -20.4931496558129 -23.4863093453539 -26.530131688998 -32.0862125912674 -37.6462205999442 -3.74854091750023 
-6.60000000000004 1.84618717233388 -5.68019082600619 -4.16949219277263 -6.03822571419756 -10.7591093100396 -15.4860031207863 -4.77321270040575 -10.0447851144791 -15.4534019893514 -20.8854667133809 -29.6674684113466 -9.23549287482376 -11.7570854056146 -16.9158222110416 -20.5339133772801 -23.566882136457 -26.650513549737 -32.2464035216424 -37.846220599955 -3.70593698659308 
-6.40000000000004 1.83432534356689 -5.72004482056556 -4.12963819821327 -6.0585177160009 -10.8192553064023 -15.5860031117083 -4.73262939577078 -9.9643478152848 -15.3331106955977 -20.7253214250678 -29.4674691284742 -9.21520086395469 -11.6969394001861 -16.8158222110538 -20.5744973990556 -23.6473201527919 -26.7708055606312 -32.406549527096 -38.046220599968 -3.66376647785311 
-6.20000000000004 1.82245284690725 -5.75993465767024 -4.08974836110858 -6.07873803315794 -10.879365460664 -15.6860031030747 -4.69218952865045 -9.88401811105978 -15.212891154268 -20.5652120466334 -29.2674699129351 -9.19498053817681 -11.6368292373036 -16.7158222110665 -20.6149380506488 -23.7276506414898 -26.8910258864338 -32.5666596900032 -38.2462205999799 -3.62195518970681 
-6.00000000000004 1.81057188366685 -5.79985294123714 -4.04983007754168 -6.09890145780599 -10.939447168879 -15.7860030948566 -4.65186352139652 -9.80377382023895 -15.0927285798802 -20.4051311886788 -29.0674707714135 -9.17481710532394 -11.5767475208838 -16.6158222110798 -20.6552649163953 -23.8078957908031 -27.0111893193141 -32.7267414064504 -38.446220599994 -3.58044204567629 
-5.80000000000004 1.79868424068627 -5.83979366774552 -4.0098893510333 -6.11901999696101 -10.9995064345423 -15.8860030870284 -4.61162736724691 -9.72359693958096 -14.9726109727139 -20.2450728550041 -28.8674717112304 -9.15469855835465 -11.5166882474061 -16.5158222110938 -20.6955020103749 -23.8880736112912 -27.1313078663105 -32.8868006799552 -38.6462206000072 -3.53917664871891 
-5.60000000000004 1.78679136348364 -5.87975198046771 -3.96993103831111 -6.13910336405557 -11.0595481143591 -15.9860030795673 -4.57146164729746 -9.64347290690932 -14.85252862732 -20.085032196888 -28.6674727403922 -9.13461518381363 -11.4566465601429 -16.4158222111084 -20.7356687595015 -23.9681986731399 -27.2513912408814 -33.0468423672483 -38.8462206000225 -3.49811732573685 
-5.40000000000004 1.77489441733633 -5.91972396424373 -3.9299590545351 -6.15915938938915 -11.1195761234687 -16.0860030724529 -4.53135070967996 -9.5633899855158 -14.7324737221505 -19.9250053079425 -28.4674738676707 -9.11455915138095 -11.3966185439342 -16.3158222111237 -20.7757808244119 -24.0482827218264 -27.3714472733439 -33.2068703834868 -39.046220600037 -3.45722955294192 
