pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Ii{0} Ii{-1} Ii{1} IsubO{1} IsubO{2} IsubO{3} IsubZr{-3} IsubZr{-4} IsubZr{-5} Stoich
-34 3.21176314426819 -1.09205703779165 -8.75762598098717 -1.52932707449728 -1.66207688212475 -1.8008369046569 -13.8206702264258 -23.6803764287137 -33.6771270918005 -43.6973256040446 -57.0674610902248 -13.7592252999946 -20.8689516189999 -30.6158222126415 -11.4864485317387 -9.93128350270106 -8.42678112776651 -9.43453731145734 -10.4462206015554 -21.8597818019913 -18.0121401571417 -21.6025197832286 -5.00000002763708 -12.156920510655 -17.1940053602947 -25.7395397280985 -29.1348882601341 -28.3914658157876 -0.394741132269047 
-33.9 3.20642163877338 -1.11000370816691 -8.73967931061191 -1.54251770083569 -1.69321417883841 -1.84992087174583 -13.7924569079265 -23.6342164398392 -33.6130204325507 -43.6152722744195 -56.9674610902245 -13.7451186404859 -20.836898289116 -30.5658222123823 -11.514661849979 -9.97744349131666 -8.49088778675738 -9.51659064082346 -10.5462206012968 -21.8286444890755 -17.9989495146011 -21.5534357999376 -5.00000001169395 -12.1389738243366 -17.1581120036011 -25.6622424265671 -29.0755376289779 -28.3500618550067 -0.421968148482542 
-33.8 3.20108822958331 -1.12792317615278 -8.72175984262605 -1.55583118988623 -1.72444713587482 -1.8990732967681 -13.7641347798703 -23.5879748437971 -33.5488593685228 -43.5331917424057 -56.8674610902249 -13.730957576235 -20.8048177568792 -30.5158222121597 -11.5429839778125 -10.023685087136 -8.55504885056263 -9.59867117261458 -10.6462206010738 -21.7974115507032 -17.9856360442147 -21.5042833935794 -5.00000003058047 -12.1210543752377 -17.1222730865159 -25.5847678923754 -29.0159825627721 -28.3084262567868 -0.448833782091604 
-33.7 3.19576317558077 -1.14581457194126 -8.70386844683756 -1.56926341597981 -1.75577075775689 -1.94828831443865 -13.7357003630247 -23.541649031163 -33.4846421601002 -43.4510831381946 -56.7674610902252 -13.7167403676206 -20.7727091524763 -30.4658222119683 -11.5714183944668 -10.0700108995788 -8.61926605879386 -9.6807797766343 -10.746220600882 -21.7660878933081 -17.9722037826081 -21.4550683403958 -4.99999999525904 -12.1031629441274 -17.0864902596171 -25.5071184225375 -28.9562244887227 -28.2665595785259 -0.475342209544905 
-33.6 3.19044667407576 -1.16367723259987 -8.68600578617895 -1.58281037983104 -1.78718038226673 -1.9975605996071 -13.7071510056588 -23.4952370131385 -33.420367481417 -43.3689457988528 -56.6674610902249 -13.7024656887732 -20.7405718129704 -30.4158222118037 -11.5999677516681 -10.1164229174387 -8.68354073731242 -9.76291711581147 -10.8462206007178 -21.7346782731276 -17.9586568230862 -21.4057960595567 -4.99999999975278 -12.0853002879625 -17.050764942794 -25.4292967844971 -28.8962655113409 -28.2244632618027 -0.501498477233408 
-33.5 3.18513886791858 -1.18151067817269 -8.66817234060613 -1.59646820567603 -1.81867165368453 -2.04688531659772 -13.6784847879496 -23.4487373498565 -33.3560343725623 -43.2867792444253 -56.5674610902245 -13.6881325797773 -20.7084052584016 -30.3658222116621 -11.6286339692357 -10.1629225805791 -8.74787384602561 -9.84508367009747 -10.9462206005766 -21.7031870458741 -17.9449990414055 -21.3564713867304 -5.00000004405884 -12.0674668866957 -17.0150980959544 -25.3513058941032 -28.8361080665199 -28.1821392625544 -0.527308398406086 
-33.4 3.17983985191722 -1.19931459011886 -8.65036842865996 -1.61023313831444 -1.85024049826912 -2.09625807312848 -13.6497004357347 -23.4021490856954 -33.291642196455 -43.2045831563719 -56.4674610902249 -13.6737404035479 -20.6762091702261 -30.3158222115404 -11.6574183213288 -10.2095108446185 -8.81226602201111 -9.92727975802915 -11.0462206004545 -21.6716182168006 -17.9312341242782 -21.3070986457107 -5.0000000596915 -12.0496629903826 -16.9794902876947 -25.2731488009904 -28.7757548853532 -28.139589993334 -0.552778455446922 
-33.3 3.17454967861947 -1.21708879188557 -8.63259422689326 -1.62410154010223 -1.88188310182362 -2.14567487844968 -13.6207972428019 -23.355471690996 -33.2271905999888 -43.122357358139 -56.3674610902253 -13.6592888069766 -20.643983371888 -30.2658222114356 -11.6863215141569 -10.2561882392132 -8.87671761837257 -10.0095055561573 -11.1462206003493 -21.6399755908978 -17.9173657001421 -21.2576818180412 -5.00000003744811 -12.0318887663721 -16.9439418619175 -25.1948287804928 -28.7152090666224 -28.0968183763698 -0.577915707632466 
-33.2 3.16926836351803 -1.23483323141961 -8.61484978735921 -1.63806988794318 -1.91359588919861 -2.19513210535872 -13.5917750009378 -23.3087050095977 -33.1626794790565 -43.0401017976726 -56.2674610902249 -13.6447776859546 -20.611727811332 -30.2158222113455 -11.715343755931 -10.3029549205213 -8.94122873921474 -10.0917611165335 -11.2462206002596 -21.6082627728939 -17.9033973216722 -21.2082245605032 -5.0000000069091 -12.0141442962991 -16.9084529523108 -25.1163492811808 -28.6544740068444 -28.0538277561258 -0.602727704428354 
-33.1 3.16399588972806 -1.25254796545157 -8.59713505332725 -1.65213477028468 -1.94537550557206 -2.24462645576413 -13.5626339370652 -23.2618492116932 -33.0981089471201 -42.9578165317042 -56.1674610902245 -13.630207153941 -20.5794425452864 -30.165822211268 -11.744484819726 -10.3498107183483 -9.00579927107366 -10.1740463824244 -11.3462206001824 -21.5764831672546 -17.8893324500649 -21.158730220832 -5.00000001772101 -11.996429573079 -16.8730234950588 -25.0377138777146 -28.5935533374101 -28.0106218207235 -0.627222404393564 
-33 3.15873221218671 -1.27023314538596 -8.57944987339287 -1.66629288414468 -1.97721879936645 -2.29415492949291 -13.5333746568032 -23.2149047514968 -33.0334793069892 -42.875501711639 -56.0674610902249 -13.615577513743 -20.5471277251541 -30.1158222112013 -11.7737440999213 -10.396755178478 -9.07042891113778 -10.2563612024229 -11.4462206001153 -21.5446398780518 -17.8751743407965 -21.1092017516949 -5.00000002237915 -11.9787443978032 -16.8376531398482 -24.958926128382 -28.532450768012 -27.9672044312598 -0.651408099685366 
-32.9 3.15347726141167 -1.28788900467309 -8.56179401410573 -1.68054103213105 -2.00912280663996 -2.34371479605355 -13.5039980939521 -23.1678723293586 -32.9687910255639 -42.7931575709265 -55.9674610902253 -13.6008892322599 -20.5147835843838 -30.0658222111439 -11.803120662715 -10.4437876005588 -9.1351171925057 -10.338705343078 -11.5462206000575 -21.5127359092262 -17.860926231258 -21.0596419235821 -5.00000006088463 -11.9610885770211 -16.802341459779 -24.8799897374756 -28.4711702363927 -27.9235797589277 -0.675293346202551 
-32.8 3.14823094687233 -1.30551584748245 -8.54416717129637 -1.6948761195501 -2.04108473686837 -2.39330356909132 -13.4745054651892 -23.1207528577863 -32.9040447111823 -42.7107844137355 -55.8674610902249 -13.5861429178292 -20.4824104271437 -30.0158222110945 -11.8326132914285 -10.4909070720817 -9.19986350683794 -10.4210785002196 -11.6462206000085 -21.4807739643244 -17.8465911291656 -21.0100531358709 -5.00000004626047 -11.9434617195876 -16.7670877595365 -24.800908321051 -28.4097156627774 -27.8797520281217 -0.698886899183551 
-32.7 3.14299315999409 -1.3231140386087 -8.52656898017012 -1.70929515149349 -2.07310195993801 -2.44291898328721 -13.4448982296938 -23.0735474311647 -32.8392410934344 -42.6283826048614 -55.7674610902246 -13.5713393000392 -20.4500086182275 -29.965822211052 -11.8622205268813 -10.5381124986608 -9.26466712454327 -10.5034803090512 -11.7462205999663 -21.4487567468933 -17.8321721028607 -20.9604377273136 -5.0000000519417 -11.9258635341426 -16.7318913829652 -24.7216856770407 -28.3480912098934 -27.835725766364 -0.722197654310327 
-32.6 3.13776377685096 -1.34068399442488 -8.50899902435394 -1.72379523005163 -2.10517199431233 -2.49255897347771 -13.4151780529589 -23.0262572986136 -32.7743810050672 -42.545952560678 -55.667461090225 -13.5564792116349 -20.417578574007 -29.9158222110153 -11.8919407035796 -10.5854026311752 -9.32952721287391 -10.585910353198 -11.8462205999293 -21.4166867101513 -17.8176720219349 -20.9107977347554 -5.00000004961048 -11.9082935759956 -16.6967514690017 -24.6423255077843 -28.2863009964532 -27.7915055087399 -0.745234593991156 
-32.5 3.13254266055874 -1.35822617484169 -8.49145684393713 -1.73837355152501 -2.13729249620252 -2.54222165578471 -13.3853467746265 -22.9788838398644 -32.7094653659012 -42.4634947410952 -55.5674610902254 -13.541563572437 -20.3851207543923 -29.8658222109838 -11.9217719818805 -10.6327760898929 -9.3944428520084 -10.6683681727493 -11.9462205998974 -21.3845662071857 -17.8030936993861 -20.861135051373 -5.00000004856679 -11.8907513945347 -16.661667107124 -24.5628315461011 -28.2243492151867 -27.7470959078903 -0.768006738825167 
-32.4 3.1273296634087 -1.37574107613867 -8.47394194264015 -1.75302740371363 -2.16946124968812 -2.5919053105673 -13.3554063798141 -22.931428543755 -32.6444951684947 -42.3810096423918 -55.467461090225 -13.5265933750039 -20.3526356556622 -29.8158222109567 -11.9517123766658 -10.6802313859752 -9.45941304938767 -10.7508532714255 -12.0462205998706 -21.3523974909524 -17.7884398844498 -20.8114514338428 -5.00000008584605 -11.873236530517 -16.6266373418096 -24.4832075337855 -28.1622401041681 -27.7025016981687 -0.790523103955054 
-32.3 3.1221246287686 -1.39322922457705 -8.45645379420178 -1.76775416329155 -2.20167615770441 -2.64160836702196 -13.3253589735672 -22.8838929890698 -32.5794714653711 -42.2984977908298 -55.3674610902246 -13.5115696718573 -20.3201238040772 -29.7658222109334 -11.9817597828893 -10.7277669406371 -9.52443675248794 -10.8333651229642 -12.1462205998477 -21.320182564079 -17.7737131060148 -20.7617483585309 -5.00000006701243 -11.855748363245 -16.5916610260993 -24.4034570522502 -28.0999777710711 -27.6577275135101 -0.812792660077592 
-32.2 3.11692739275996 -1.41069117076434 -8.43899184801449 -1.7825512931662 -2.23393523376635 -2.69132938927118 -13.2952067583168 -22.836278827632 -32.5143953577461 -42.2159597370175 -55.267461090225 -13.4964935642118 -20.2875857502444 -29.7158222109133 -12.0119119981196 -10.7753811020547 -9.58951286009287 -10.9159031767564 -12.2462205998272 -21.2879234792587 -17.7589159673817 -20.7120273275233 -5.00000005827396 -11.8382864083196 -16.5567371249862 -24.3235838060122 -28.0375664710205 -27.6127781596467 -0.83482429902173 
-32.1 3.11173778575727 -1.42812748461722 -8.4215555341616 -1.79741633998927 -2.26623659444231 -2.74106706380003 -13.2649520137287 -22.7885877691911 -32.4492679854523 -42.1333960508708 -55.1674610902254 -13.4813661919002 -20.25502206408 -29.665822210896 -12.0421667426904 -10.8230721604784 -9.65464023236939 -10.9984668628858 -12.3462205998095 -21.255622088922 -17.744050890898 -20.6622896233338 -5.00000002863077 -11.8208500648232 -16.5218644676369 -24.2435913572519 -27.9750103361131 -27.5676583385922 -0.856626803407155 
-32 3.10655563370429 -1.44553875093898 -8.40414426783984 -1.81234693165252 -2.29857845242732 -2.7908201881068 -13.2345970790154 -22.740821568156 -32.3840905180954 -42.0508073171921 -55.067461090225 -13.4661887245288 -20.2224333303869 -29.6158222108811 -12.0725216773888 -10.8708383614985 -9.71981769971133 -11.0810555965495 -12.4462205997949 -21.2232802454997 -17.7291203137974 -20.6125365135897 -5.00000004320817 -11.8034388130788 -16.4870419495711 -24.1634833128094 -27.9123135579923 -27.5223728267932 -0.878208820367984 
-31.9 3.10138075928484 -1.46292556548583 -8.38675745329299 -1.82734077490438 -2.33095911022604 -2.84058766045237 -13.2041443372024 -22.6929820117962 -32.3188641471887 -41.9681941317386 -54.9674610902247 -13.4509623536097 -20.1898201449209 -29.5658222108682 -12.1029744191889 -10.9186779178455 -9.78504407060517 -11.1636687819902 -12.5462205997825 -21.1908996512252 -17.7141265340698 -20.5627691047684 -5.00000010674545 -11.7860520620692 -16.4522683840147 -24.083263162188 -27.8494802219177 -27.4769263052655 -0.899578838871062 
-31.8 3.09621298295346 -1.480288531504 -8.36939448727482 -1.84239565301486 -2.36337695435468 -2.89036847059918 -13.1735962012755 -22.6450709098511 -32.2535900792255 -41.8855570977572 -54.8674610902251 -13.435688285635 -20.157183110928 -29.5158222108572 -12.1335225551048 -10.9665890197796 -9.85031813855738 -11.2463058159606 -12.646220599771 -21.1584818080694 -17.6990716569322 -20.5129882955944 -5.00000010772918 -11.7686890970352 -16.4175424529621 -24.0029342170981 -27.7865142428461 -27.431323292212 -0.920745170476227 
-31.7 3.09105212383082 -1.49762825672138 -8.35205476205744 -1.85750942342348 -2.39583044998068 -2.94016169144257 -13.1429551021454 -22.5970900855036 -32.1882695296606 -41.802896822975 -54.7674610902255 -13.4203677360602 -20.1245228361359 -29.4658222108477 -12.1641636542254 -11.0145698441175 -9.91563868811271 -11.3289660907333 -12.7462205997611 -21.1260283181346 -17.6839578922147 -20.4631950804422 -5.00000011343006 -11.7513493775183 -16.3828630082279 -23.9224999028254 -27.7234196537907 -27.385568428374 -0.941715933364003 
-31.6 3.08589800050612 -1.51494535065149 -8.33473766812733 -1.87268001557027 -2.42831813605758 -2.98996647144957 -13.1122234778655 -22.5490413672935 -32.1229037175205 -41.7202139169047 -54.6674610902251 -13.4050019239123 -20.0918399300578 -29.4158222108395 -12.1948952784971 -11.0626185623194 -9.98100450024467 -11.4116489967953 -12.8462205997533 -21.0935405832602 -17.6687872512704 -20.4133902516377 -5.00000006464053 -11.7340322347986 -16.3482287715785 -23.8419634497491 -27.6602002946445 -27.3396661631579 -0.962499039073313 
-31.5 3.08075043172101 -1.53224042229562 -8.31744259648321 -1.88790542865485 -2.46083862078628 -3.0397820278224 -13.0814037644416 -22.5009265822256 -32.0574938608084 -41.6375089885485 -54.5674610902247 -13.3895920671935 -20.0591350016948 -29.3658222108324 -12.2257149919139 -11.1107333473803 -10.0464143569497 -11.4943539251445 -12.9462205997466 -21.0610201054171 -17.6535618450714 -20.3635747021504 -5.00000007153337 -11.7167371700474 -16.3136386351831 -23.761328186845 -27.5968601033846 -27.2936210435421 -0.983102182071371 
-31.3999999999999 3.07560923698423 -1.5495140780778 -8.30016894070103 -1.90318372958703 -2.49339057750065 -3.08960764031894 -13.0504983875707 -22.4527475495725 -31.9920411723731 -41.554782644331 -54.4674610902251 -13.3741393787517 -20.026408657471 -29.3158222108264 -12.2566203687787 -11.1589123800273 -10.1118670453789 -11.5770802693559 -13.0462205997401 -21.0284681863134 -17.6382835817499 -20.3137491272646 -5.00000010914995 -11.6994635518821 -16.2790913612353 -23.6805972350944 -27.5334028074161 -27.2474374033558 -1.00353283151293 
-31.2999999999999 3.07047423709361 -1.5667669200909 -8.28291609868792 -1.91851305090457 -2.52597274083129 -3.13944264566269 -13.0195097556235 -22.4045060756122 -31.9265468563997 -41.4720354863445 -54.3674610902255 -13.3586450627727 -19.9936614994788 -29.2658222108211 -12.2876090007207 -11.2071538539824 -10.1773613613471 -11.6598274273371 -13.1462205997345 -20.9958860275259 -17.6229542649755 -20.263914126464 -5.00000011369852 -11.6822107144172 -16.2445856817573 -23.5997736023518 -27.4698320166867 -27.2011194546395 -1.02379822528565 
-31.1999999999999 3.06534525458648 -1.58399954458326 -8.26568347419557 -1.93389158874235 -2.55858390316142 -3.18928643248517 -12.9884402535926 -22.3562039490889 -31.8610121053841 -41.3892681108365 -54.2674610902251 -13.3431103117529 -19.9608941239667 -29.2158222108166 -12.3186785027471 -11.2554559805011 -10.2428961123582 -11.7425948028406 -13.2462205997303 -20.9632748306313 -17.6075756925733 -20.2140703050771 -5.00000007913841 -11.6649780553648 -16.2101203982128 -23.5188602789385 -27.4061513177657 -27.1546713802108 -1.04390536599806 
-31.0999999999999 3.06022211412755 -1.60121254065556 -8.24847047812326 -1.94931760086146 -2.59122291135284 -3.23913843674891 -12.9572922378814 -22.3078429373054 -31.7954380975283 -41.3064811069085 -54.1674610902248 -13.3275363038937 -19.9281071200351 -29.1658222108127 -12.3498265184544 -11.3038169922807 -10.3084701202101 -11.8253818067648 -13.3462205997268 -20.9306358472722 -17.5921497052865 -20.1642183256456 -5.00000010397476 -11.6477650841288 -16.1756944309046 -23.4378602837998 -27.3423643186993 -27.1080973772167 -1.063861018673 
-30.9999999999999 3.05510464285251 -1.61840648910647 -8.23127652967235 -1.964789404815 -2.62388866375729 -3.28899813760426 -12.9260680316855 -22.2594247826586 -31.7298259944305 -41.2236750553598 -54.0674610902252 -13.3119242007921 -19.8953010684827 -29.1158222108094 -12.381050724647 -11.3522351469242 -10.3740822233045 -11.9081878583102 -13.4462205997231 -20.8979701288281 -17.5766779352933 -20.1143586587506 -5.0000001379383 -11.6305711696418 -16.1413065679663 -23.3567764107122 -27.2784743940626 -27.0614014010309 -1.08367170982447 
-30.8999999999999 3.04999267064801 -1.6355819614917 -8.21410105728712 -1.98030537607611 -2.65658010740363 -3.33886505363583 -12.8947699212268 -22.2109511998147 -31.6641769392014 -41.1408505277454 -53.9674610902256 -13.2962751455597 -19.862476540865 -29.0658222108065 -12.4123488351028 -11.4007087297653 -10.4397312785308 -11.9910123859216 -13.5462205997198 -20.8652786265474 -17.5611619053978 -20.0644916840847 -5.00000007930702 -11.6133956386249 -16.1069555645642 -23.2756113255904 -27.2144847813261 -27.0145872606797 -1.10334372800765 
-30.7999999999999 3.04488603037677 -1.65273951936783 -8.19694349941099 -1.99586394614833 -2.68929623535198 -3.38873873946032 -12.8634001527309 -22.1624238734427 -31.5984920549533 -41.0580080856212 -53.8674610902252 -13.2805902613095 -19.8296340987387 -29.015822210804 -12.4437186035962 -11.4492360561348 -10.5054161627764 -12.0738548280434 -13.6462205997177 -20.8325624919412 -17.5456033286678 -20.0146179916024 -5.00000007265146 -11.5962380740932 -16.0726404421567 -23.1943678646147 -27.1503988782265 -26.9676589154562 -1.12288312564427 
-30.6999999999999 3.0397845580905 -1.66987971357697 -8.17980330520186 -2.01146360091439 -2.72203608432717 -3.43861878264463 -12.8319609295671 -22.1138444560697 -31.5327724433712 -40.9751482798299 -53.7674610902248 -13.2648706497254 -19.7967742929455 -28.9658222108017 -12.4751578267579 -11.4978154735056 -10.5711357743564 -12.1567146338325 -13.7462205997159 -20.7998227263235 -17.5300037572592 -19.9647380317755 -5.00000015601106 -11.5790979632437 -16.0383601370981 -23.1130486816262 -27.0862198894471 -26.9206201208859 -1.14229572153619 
-30.5999999999999 3.03468809320114 -1.68700308367128 -8.16267993510754 -2.02710287899023 -2.75479873249733 -3.48850480090911 -12.800454409944 -22.0652145663523 -31.4670191835594 -40.8922716499239 -53.6674610902245 -13.2491173899122 -19.7638976630379 -28.9158222107998 -12.5066643463791 -11.5464453632212 -10.6368890341663 -12.2395912637367 -13.8462205997144 -20.767060030614 -17.514364431644 -19.9148519659717 -5.00000010847381 -11.5619745456121 -16.0041133493722 -23.0316560962012 -27.0219506741164 -26.8734742756496 -1.1615871042966 
-30.4999999999999 3.02959647857881 -1.70411015758397 -8.14557286119485 -2.04278036984434 -2.78758329726413 -3.53839643958861 -12.7688827055952 -22.0165357880908 -31.4012333313852 -40.809378723837 -53.5674610902249 -13.233331537736 -19.731004736949 -28.8658222107983 -12.5382360507264 -11.5951241414811 -10.7026748863389 -12.322484189822 -13.9462205997124 -20.7342755062583 -17.498686981201 -19.8649603677033 -5.00000014888627 -11.5448675121123 -15.9698992419593 -22.9501927935855 -26.9575944454134 -26.8262251208593 -1.18076263698599 
-30.3999999999999 3.02450956069379 -1.72120145115228 -8.12848156762655 -2.05849471244952 -2.82038893343762 -3.58829336933039 -12.7372478798688 -21.9678096687961 -31.3354159185222 -40.7264700174057 -53.4674610902253 -13.2175141248712 -19.698096030516 -28.8158222107969 -12.5698708764514 -11.6438502607744 -10.7684922992005 -12.405392896252 -14.0462205997107 -20.7014698541761 -17.4829726226871 -19.8150634220528 -5.0000001329791 -11.5277762026364 -15.9357166389151 -22.8686610222099 -26.8931539676062 -26.7788759366203 -1.19982746151942 
-30.2999999999999 3.01942718966575 -1.73827746795195 -8.11140555082687 -2.07424459351906 -2.85321483130683 -3.63819528399928 -12.7055519470671 -21.9190377191947 -31.2695679521212 -40.643546034205 -53.3674610902249 -13.2016661584694 -19.6651720473145 -28.7658222107957 -12.6015668092519 -11.6926222103746 -10.8343402656003 -12.4883168794515 -14.1462205997099 -20.66864397555 -17.4672227608607 -19.765161526627 -5.00000015222322 -11.5107002050809 -15.9015646245603 -22.7870631939837 -26.8286321561796 -26.7314301419935 -1.21878650435071 
-30.1999999999999 3.01434921934174 -1.75533869903537 -8.09434431974345 -2.09002874612945 -2.88606021500065 -3.68810189877652 -12.6737968714004 -21.8702214124446 -31.2036904142877 -40.560607265288 -53.2674610902245 -13.1857886206352 -19.6322332783969 -28.7158222107947 -12.6333218849175 -11.7414385171237 -10.9002178034328 -12.5712556483674 -14.2462205997092 -20.6357985712998 -17.451438587694 -19.7152548912935 -5.00000013166812 -11.4936389534423 -15.8674421418383 -22.7054014829845 -26.7640316762638 -26.6838908931611 -1.23764448196835 
-30.0999999999999 3.00927550731774 -1.77238562285904 -8.07729739591979 -2.1058459481342 -2.91892434082905 -3.73801294842859 -12.6419845666955 -21.821362183916 -31.1377842619354 -40.4776541891121 -53.1674610902249 -13.1698824682817 -19.5992802022197 -28.6658222107938 -12.6651341896216 -11.7902977456514 -10.9661239557843 -12.6542087245425 -14.3462205997079 -20.6029344424769 -17.4356213826947 -19.6653438386469 -5.00000012867428 -11.4765920266252 -15.8333482911971 -22.6236781256338 -26.6993552427368 -26.6362613834577 -1.25640590712377 
-29.9999999999999 3.00420591497118 -1.78941870517431 -8.06026431360451 -2.12169502080839 -2.95180649581852 -3.78792818573333 -12.610116895957 -21.7724614308622 -31.0718504265664 -40.3946872714278 -53.0674610902253 -13.1539486329115 -19.5663132845342 -28.6158222107931 -12.6970018603594 -11.8391984987044 -11.0320577911526 -12.737175642226 -14.4462205997068 -20.570052290001 -17.419772312534 -19.6154286038557 -5.00000013118876 -11.4595589468241 -15.7992821290807 -22.5418952201049 -26.6346054195231 -26.5885446425593 -1.27507509497377 
