plusU a b c alpha beta gamma bandgap
6.8	5.316422025	5.251793189	5.460678267	90.0000	99.4284	90.0000	4.15
6.9	5.31944401	5.251994066	5.462532315	90.0000	99.4239	90.0000	4.15
7	5.322316139	5.252638417	5.464457335	90.0000	99.4128	90.0000	4.15
7.1	5.32532726	5.253982705	5.466016376	90.0000	99.4096	90.0000	4.2
7.2	5.327873571	5.254092754	5.468255486	90.0000	99.3850	90.0000	4.2
7.3	5.331229872	5.255784663	5.469873697	90.0000	99.3910	90.0000	4.2
7.4	5.334252149	5.255961028	5.472208931	90.0000	99.3737	90.0000	4.25
7.5	5.337277393	5.257089035	5.474046559	90.0000	99.3653	90.0000	4.25
7.6	5.340547765	5.258585336	5.475787349	90.0000	99.3608	90.0000	4.25
7.7	5.343780632	5.258934666	5.478226394	90.0000	99.3422	90.0000	4.3
7.8	5.346886929	5.259236624	5.480683337	90.0000	99.3276	90.0000	4.3
7.9	5.349993944	5.260228047	5.482447882	90.0000	99.3145	90.0000	4.3
8	5.353531063	5.26231965	5.484326707	90.0000	99.3101	90.0000	4.35
8.1	5.356703304	5.262295731	5.486583245	90.0000	99.2928	90.0000	4.3
8.2	5.360160691	5.263766135	5.488600861	90.0000	99.2860	90.0000	4.35
8.3	5.363460943	5.264349818	5.491041459	90.0000	99.2642	90.0000	4.35
8.4	5.367109267	5.266262053	5.492951067	90.0000	99.2564	90.0000	4.35
8.5	5.37053663	5.267553531	5.495094301	90.0000	99.2415	90.0000	4.4
8.6	5.373809428	5.268600161	5.49784298	90.0000	99.2046	90.0000	4.35
8.7	5.377640487	5.269680921	5.49988077	90.0000	99.2099	90.0000	4.4
8.8	5.380819975	5.270601775	5.502705794	90.0000	99.1665	90.0000	4.4
8.9	5.384880321	5.272426403	5.504425455	90.0000	99.1650	90.0000	4.4
9	5.389170779	5.274463515	5.506329547	90.0000	99.1754	90.0000	4.4
9.1	5.392519853	5.275448124	5.509268956	90.0000	99.1280	90.0000	4.4
9.2	5.396158364	5.276591504	5.511891555	90.0000	99.0976	90.0000	4.4
9.3	5.400543846	5.277879325	5.513431438	90.0000	99.1193	90.0000	4.45
9.4	5.40402771	5.279485527	5.516295438	90.0000	99.0774	90.0000	4.4
9.5	5.408582659	5.281805456	5.517841566	90.0000	99.0746	90.0000	4.45
9.6	5.412213969	5.283222469	5.521195141	90.0000	99.0240	90.0000	4.4
9.7	5.41603251	5.284835867	5.524445856	90.0000	98.9694	90.0000	4.45
9.8	5.420054923	5.286429288	5.527656135	90.0000	98.9204	90.0000	4.4
9.9	5.424450772	5.288539544	5.531155893	90.0000	98.8680	90.0000	4.45
10	5.429024629	5.290476037	5.532343867	90.0000	98.8845	90.0000	4.45
10.1	5.433569621	5.29268934	5.534839546	90.0000	98.8670	90.0000	4.45
10.2	5.438012478	5.294563144	5.537428243	90.0000	98.8393	90.0000	4.4
10.3	5.442602923	5.296664411	5.541051959	90.0000	98.7668	90.0000	4.4
10.4	5.447524623	5.298571647	5.543725959	90.0000	98.7375	90.0000	4.45
10.5	5.453999239	5.296764124	5.568971401	90.0000	97.9448	90.0000	4.45
10.6	5.650405022	4.977401533	6.075408601	90.0006	90.0008	89.9992	4.7
10.7	5.463834394	5.304730949	5.567467604	90.0000	98.1500	90.0013	4.4
10.8	5.662828345	4.979348397	6.086601732	90.0000	89.9993	90.0002	4.65
10.9	5.669194149	4.980299936	6.092730352	90.0000	90.0014	89.9997	4.65
11	5.675474978	4.981566284	6.098135591	90.0000	90.0107	90.0000	4.6
11.1	5.681184537	4.982685878	6.104017178	90.0000	89.9986	90.0000	4.6
11.2	5.687953926	4.983115644	6.110248685	90.0000	90.0048	90.0000	4.55
11.3	5.694900182	4.983444446	6.116486206	90.0000	90.0048	90.0000	4.55
11.4	5.700873465	4.985075027	6.122450551	90.0000	90.0015	90.0000	4.5
11.5	5.707351608	4.985684628	6.128944705	90.0000	90.0012	90.0000	4.5
11.6	5.713193155	4.988324396	6.134439043	90.0000	89.9979	90.0000	4.45
11.7	5.719596902	4.98889044	6.140694813	90.0000	90.0049	90.0000	4.45
11.8	5.725774357	4.990419534	6.146935677	90.0000	89.9961	90.0000	4.4
11.9	5.732815532	4.990871535	6.153012864	90.0000	89.9990	90.0000	4.4
12	5.739068013	4.992063812	6.159861655	90.0000	90.0027	90.0000	4.3
