pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Ii{0} Ii{-1} Ii{1} IsubO{1} IsubO{2} IsubO{3} IsubZr{-3} IsubZr{-4} IsubZr{-5} Stoich
-24.8 2.49431949539164 -3.5025618461677 -6.34712117261112 -1.30464109765523 -3.84789571365876 -6.39716054456696 -14.2626894599302 -21.7118908538421 -29.2981367085528 -36.9078304124208 -47.867461090225 -13.980234914898 -18.6794564255273 -26.0158222107928 -11.0444292963857 -11.8997690757242 -12.8057715091657 -16.2240325012325 -19.6462205997067 -17.6739707463568 -16.2368339098832 -15.0062039192181 -3.00000780538494 -7.74642348002722 -10.3730035212905 -19.5852430994409 -25.3910964398525 -27.0581788038821 -0.516598263574765 
-24.6 2.47945094839073 -3.55251797038089 -6.29716504839793 -1.30472329849599 -3.8979340387127 -6.49715499383409 -14.262513956783 -21.6617592264817 -29.1980489569792 -36.757786536634 -47.667461090225 -13.9801471633243 -18.6294125497405 -25.9158222107928 -11.0446047995329 -11.9499007030845 -12.9058592607392 -16.3740763770193 -19.8462205997066 -17.6239333749791 -16.2367526627188 -14.9062104236272 -3.00000875906131 -7.69646830949003 -10.2730922265405 -19.4850741007029 -25.3408835653277 -27.0579220535705 -0.516811608178448 
-24.4 2.46458099705004 -3.6024788129686 -6.24720420581022 -1.30479666620692 -3.94796824901134 -6.59715004672044 -14.2623573271339 -21.6116417542448 -29.0979706421547 -36.6077473792218 -47.4674610902251 -13.9800688484997 -18.5793733923281 -25.8158222107927 -11.0447614291819 -12.0000181753213 -13.0059375755637 -16.5241155344315 -20.0462205997065 -17.573900235718 -16.2366803660453 -14.8062164417784 -3.00000983009886 -7.64650853794024 -10.1731716124026 -19.3849234892049 -25.2906937964175 -27.057693127248 -0.517001843107554 
-24.2 2.44970979373518 -3.65244386200475 -6.19723915677407 -1.30486215851989 -3.99799879036046 -6.69714563710571 -14.2622175232785 -21.5615369013533 -28.997900740227 -36.4577124282579 -47.2674610902251 -13.979998946572 -18.5293384413642 -25.7158222107927 -11.0449012330372 -12.0501230282127 -13.1060074774913 -16.6741504853952 -20.2462205997064 -17.5238708975389 -16.2366160769024 -14.7062220545631 -3.00001103326893 -7.59654469207377 -10.0732427175004 -19.2847892981344 -25.2405246543831 -27.0574890342497 -0.517171481299853 
-24 2.43483747466858 -3.70241265980215 -6.14727035897668 -1.30492063191951 -4.04802606155747 -6.79714170610012 -14.2620927144681 -21.5114432947455 -28.8978383358218 -36.3076812260554 -47.0674610902251 -13.9799365421667 -18.4793072391616 -25.6158222107926 -11.0450260418476 -12.1002166348205 -13.2060698818964 -16.8241816875978 -20.4462205997064 -17.473844976344 -16.2365589535049 -14.6062273355709 -3.00001238327113 -7.54657724427896 -9.97330647190777 -19.1846697703318 -25.1903739243779 -27.0573071020419 -0.517322764701998 
-23.8 2.41996416163495 -3.75238479718213 -6.0972982215967 -1.30497285230105 -4.098050419319 -6.89713820124162 -14.261981263988 -21.4613597068855 -28.7977826105818 -36.1576533634354 -46.8674610902251 -13.9798808169266 -18.4292793765415 -25.5158222107926 -11.0451374923276 -12.1503002226805 -13.3061256071364 -16.9742095502177 -20.6462205997063 -17.4238221349722 -16.236508249513 -14.506232356819 -3.00001389966086 -7.49660662328833 -9.87336371353754 -19.0845633410999 -25.140239632526 -27.05714494757 -0.517457693587717 
-23.6 2.40508996352791 -3.80235990827816 -6.04732311050066 -1.30501950465227 -4.14807218276625 -6.99713507578491 -14.2618817083722 -21.4112850401736 -28.6977328327739 -36.0076284745314 -46.6674610902251 -13.9798310391187 -18.3792544876375 -25.4158222107926 -11.0452370479434 -12.2003748893923 -13.4061753849443 -17.1242344391216 -20.8462205997062 -17.3738020745937 -16.2364633002306 -14.4062371853445 -3.00001560272966 -7.44663321526148 -9.77341519441427 -18.9844686140096 -25.0901200165317 -27.0570004426718 -0.517578052676927 
-23.4 2.39021497773156 -3.85233766589409 -5.99734535288474 -1.30506120170335 -4.19809163743326 -7.09713228806784 -14.2617927388359 -21.3612183130214 -28.5976883480057 -35.8576062321474 -46.4674610902252 -13.9797865543505 -18.3292322452534 -25.3158222107925 -11.0453260174797 -12.2504416165445 -13.5062198697124 -17.2742566815057 -21.0462205997062 -17.3237845331459 -16.2364235163987 -14.3062418862808 -3.00001751594891 -7.39665737086443 -9.67346159240168 -18.8843843454096 -25.0400135055477 -27.0568716893036 -0.51768543453768 
-23.2 2.37533929136784 -3.90231777731301 -5.94736524146581 -1.30509849174676 -4.24810903889559 -7.19712980094909 -14.2617131845116 -21.3111586472782 -28.4976485708436 -35.7075863435663 -46.2674610902252 -13.9797467771883 -18.2792123566723 -25.2158222107925 -11.0454055718039 -12.3005012822877 -13.6062596468745 -17.4242765700867 -21.2462205997061 -17.2737692798572 -16.2363883745289 -14.2062465215732 -3.00001966412257 -7.34667940761954 -9.57350351773749 -18.7843094263778 -24.9899186979347 -27.0567569931096 -0.517781260457008 
-23 2.3604629824068 -3.95229998056704 -5.89738303821178 -1.30513186559553 -4.2981246159984 -7.29712758130594 -14.2616419975278 -21.2611052570403 -28.3976129773517 -35.5575685468204 -46.0674610902252 -13.9797111836964 -18.2291945599264 -25.1158222107925 -11.0454767587877 -12.3505546725255 -13.7062952403664 -17.5742943668326 -21.4462205997061 -17.2237561175939 -16.2363574155197 -14.1062511560558 -3.00002207896209 -7.29669961920464 -9.47354152606894 -18.6842428738766 -24.9398343486876 -27.0566548471165 -0.517866799161496 
-22.8 2.34558612068214 -4.0022840410253 -5.84739897775353 -1.30516176296361 -4.34813857382472 -7.39712559959052 -14.2615782393601 -21.2110574384143 -28.2975810982675 -35.4075526072779 -45.8674610902245 -13.9796793046127 -18.1791786203844 -25.0158222107923 -11.0455405169554 -12.4006024911515 -13.8063271194506 -17.7243103063751 -21.6462205997068 -17.1737448726905 -16.2363302310746 -14.0062558506942 -3.00002479188529 -7.24671827166959 -9.37357611807563 -18.5841838103473 -24.8897593456165 -27.0565639045037 -0.517943183425931 
-22.6 2.33070876878392 -4.0522697483944 -5.79741327038442 -1.30518857806505 -4.39815109629527 -7.49712382943017 -14.2615210688372 -21.1610145605224 -28.1975525130065 -35.2575383146478 -45.6674610902252 -13.9796507193509 -18.1291643277535 -24.9158222107923 -11.0455976874782 -12.4506453690434 -13.9063557047116 -17.8743245990052 -21.846220599706 -17.1237353996437 -16.2363064653969 -13.9062606702783 -3.00002784130904 -7.19673561372424 -9.2736077527608 -18.4841314594086 -24.8396927020469 -27.0564829683032 -0.518011425052273 
-22.4 2.31583098287636 -4.10225691397084 -5.74742610480798 -1.3052126647577 -4.44816234856436 -7.5971222472757 -14.2614697311423 -21.110976057251 -28.0975268441586 -35.1075254802235 -45.4674610902245 -13.9796250505038 -18.0791514933299 -24.8158222107923 -11.0456490251732 -12.5006838723148 -14.0063813735594 -18.0243374334294 -22.0462205997067 -17.0737275748537 -16.2362858061833 -13.8062656799119 -3.00003126878816 -7.14675187562692 -9.17363684908742 -18.3840851313472 -24.789633539562 -27.0564109713947 -0.518072428156982 
-22.2 2.30095281342381 -4.15224536820189 -5.69743765057693 -1.30523434110406 -4.49817247914177 -7.69712083208417 -14.2614235480673 -21.0609414199449 -27.9975037526215 -34.9575139344553 -45.2674610902253 -13.9796019589659 -18.029139947561 -24.7158222107923 -11.0456952082482 -12.5507185096208 -14.1064044650965 -18.1743489791976 -22.2462205997059 -17.0237212981891 -16.2362679837498 -13.7062709490162 -3.000035122701 -7.09676727530871 -9.07366379453778 -18.2840442173766 -24.7395810798224 -27.0563469658862 -0.518127001124024 
-22 2.28607430585018 -4.20223495846985 -5.64744806030897 -1.30525389352148 -4.54818162182715 -7.7971195650375 -14.2613819091384 -21.0109101907481 -27.8974829331567 -34.8075035247225 -45.0674610902245 -13.9795811395018 -17.9791295378289 -24.6158222107923 -11.0457368471771 -12.6007497388177 -14.2064252845613 -18.3243593889304 -22.4462205997067 -16.97371649064 -16.2362527664686 -13.6062765511992 -3.0000394578373 -7.04678202017704 -8.97368894913853 -18.1840081806306 -24.6895346333444 -27.0562901096762 -0.518175867261575 
-21.8 2.27119550113589 -4.25222554708658 -5.59745747169224 -1.30527158054186 -4.59818989746426 -7.89711842929135 -14.2613442636061 -20.9608819565991 -27.7974641103909 -34.65749411334 -44.8674610902253 -13.9795623167353 -17.9291201264457 -24.5158222107923 -11.0457744927094 -12.6507779729667 -14.3064441073271 -18.4743688003128 -22.6462205997059 -16.9237130911888 -16.2362399556342 -13.5062825631313 -3.00004433402322 -6.99679630774624 -8.87371264809061 -18.0839765470304 -24.6394935883609 -27.0562396533094 -0.518219674332706 
-21.6 2.25631643634793 -4.30221700951249 -5.54746600926633 -1.30528763614735 -4.64819741549566 -7.99711740974866 -14.261310113309 -20.910856343876 -27.697447035242 -34.5074855757652 -44.6674610902246 -13.9795452415871 -17.8791115888716 -24.4158222107923 -11.0458086430064 -12.7008035856897 -14.406461182476 -18.6243773378877 -22.8462205997066 -16.8737110607217 -16.2362293875929 -13.4062890702382 -3.0000498215875 -6.9468103328846 -8.77373521080345 -17.9839489038403 -24.5894574075967 -27.0561949349711 -0.518259003160381 
-21.4 2.24143714513058 -4.35220923270776 -5.49747378607107 -1.30530227286691 -4.69820427541049 -8.09711649285875 -14.2612790060908 -20.8608330134626 -27.5974314816333 -34.3574777989612 -44.4674610902254 -13.9795296879776 -17.8291038120669 -24.3158222107923 -11.0458397502246 -12.7508269161031 -14.5064767360847 -18.7743851146916 -23.0462205997058 -16.8237103788995 -16.236220928966 -13.3062961652207 -3.00005599968008 -6.89682428778192 -8.67375694250512 -17.8839248916046 -24.5394256185563 -27.056155369126 -0.518294375281017 
-21.2 2.22655765814802 -4.4022021136452 -5.44748090513363 -1.30531568456961 -4.74821056805062 -8.19711566643632 -14.2612505298398 -20.8108116562742 -27.4974172435074 -34.2074706798979 -44.2674610902246 -13.9795154498525 -17.7790966930043 -24.2158222107923 -11.0458682264756 -12.8008482732915 -14.6064909742105 -18.9243922337549 -23.2462205997065 -16.7737110441575 -16.2362144751615 -13.2063039495413 -3.00006295757829 -6.8468383647427 -8.57377813852884 -17.7839041996743 -24.4893978075634 -27.0561204390705 -0.518326259846292 
-21 2.21167800348924 -4.45219555795004 -5.39748746082878 -1.30532804902245 -4.79821637680831 -8.29711491949886 -14.26122430706 -20.7607919891895 -27.3974041321179 -34.0574641242036 -44.0674610902254 -13.9795023384622 -17.7290901373092 -24.1158222107923 -11.0458944492554 -12.8508679403762 -14.7065040856001 -19.0743987894493 -23.4462205997058 -16.723713073706 -16.2362099490148 -13.106312534785 -3.00007079588448 -6.79685275874403 -8.47379908822495 -17.6838865621381 -24.4393736143321 -27.056089690144 -0.518355079833568 
-20.8 2.19679820703337 -4.50218947867218 -5.34749354010664 -1.30533953019833 -4.84822177870633 -8.39711424211901 -14.2611999899478 -20.7107737513552 -27.2973919735615 -33.907458044925 -43.8674610902247 -13.9794901799065 -17.6790840580313 -24.0158222107923 -11.0459187663676 -12.9008861782105 -14.8065162441565 -19.2244048687279 -23.6462205997065 -16.6737165082233 -16.2362073042542 -13.0063220485801 -3.00007963229978 -6.74686767443719 -8.37382008319635 -17.583871758821 -24.3893527317372 -27.0560627282712 -0.518381217692091 
-20.6 2.18191829280119 -4.55218379510535 -5.29749922367348 -1.30535028050653 -4.8982268454477 -8.49711362529355 -14.2611772556813 -20.6607567006555 -27.1973806064286 -33.7574523613589 -43.6674610902255 -13.9794788127728 -17.6290783744645 -23.9158222107923 -11.0459415006342 -12.9509032289103 -14.9065276112894 -19.3744105522939 -23.8462205997057 -16.6237214071624 -16.2362065196265 -12.9063326310861 -3.00008959798024 -6.6968833236845 -8.27384141601011 -17.4838596070604 -24.3393348964097 -27.0560392093769 -0.518405020360414 
-20.4 2.16703828326757 -4.60217843173728 -5.24750458704154 -1.30536044277098 -4.94823164434408 -8.59711306082186 -14.2611558022082 -20.6107406105505 -27.0973698796917 -33.6074469979901 -43.4674610902247 -13.9794680860367 -17.5790730110964 -23.8158222107923 -11.0459629541072 -13.0009193190152 -15.0065383380263 -19.5244159156628 -24.0462205997065 -16.5737278550092 -16.2362076041052 -12.8063444423009 -3.00010084472341 -6.64689993379573 -8.17386338948979 -17.3838499648023 -24.2893198907835 -27.0560188403827 -0.518426803922288 
-20.2 2.15215819966549 -4.65217331722829 -5.19750970155053 -1.30537015216421 -4.99823623922831 -8.69711254119711 -14.2611353441731 -20.5607252670243 -26.9973596506745 -33.4574418834819 -43.2674610902255 -13.9794578570188 -17.5290678965875 -23.7158222107924 -11.0459834121424 -13.0509346625414 -15.1065485670435 -19.674421030171 -24.2462205997057 -16.5237359605002 -16.2362105950872 -12.7063576623009 -3.00011354509857 -6.59691774867988 -8.07388631888255 -17.283842726767 -24.2393075382392 -27.0560013733294 -0.518446857784605 
-20 2.13727806226754 -4.70216838346552 -5.14751463531331 -1.3053795379978 -5.04824069129913 -8.79711205950515 -14.2611156091212 -20.5107104657353 -26.8973497831482 -33.3074369497184 -43.0674610902248 -13.9794479894932 -17.4790629628247 -23.6158222107924 -11.0460031471942 -13.1009494638305 -15.2065584345698 -19.8244259639345 -24.4462205997065 -16.4737458613159 -16.2362155621402 -12.6063724968794 -3.00012789798514 -6.54693703532922 -7.97391053929505 -17.1838378262937 -24.1892977040031 -27.0559866053305 -0.518465448555994 
-19.8 2.12239789066157 -4.75216356463662 -5.0975194541422 -1.30538872548274 -5.09824505995518 -8.8971116093323 -14.2610963338064 -20.4606960092494 -26.7973401454912 -33.1574321308903 -42.8674610902255 -13.9794383518355 -17.4290581439959 -23.5158222107924 -11.046022422509 -13.1509639203164 -15.3065680722268 -19.9744307827626 -24.6462205997057 -16.423757725646 -16.2362226076413 -12.5063891800384 -3.00014413097123 -6.49695808714421 -7.87393640993854 -17.0838352341378 -24.1392902930184 -27.0559743755169 -0.518482823593637 
-19.6 2.10751770401298 -4.80215879634875 -5.04752422243008 -1.30539783740474 -5.14824940358931 -8.99711118467855 -14.2610772606542 -20.410681704385 -26.6973306089147 -33.0074273626017 -42.6674610902248 -13.9794288152598 -17.379053375708 -23.4158222107925 -11.0460414956613 -13.2009782251808 -15.4065776088034 -20.1244355510513 -24.8462205997065 -16.3737717584468 -16.2362318721543 -12.4064079811271 -3.00016250740616 -6.44698123186701 -7.7739643229496 -16.9838349620743 -24.089285252667 -27.0559645668776 -0.518499214340687 
-19.4 2.09263752132925 -4.85215401473949 -4.99752900403933 -1.30540699582172 -5.19825378039703 -9.09711077987702 -14.2610581342179 -20.360667359558 -26.597321045697 -32.8574225809932 -42.4674610902256 -13.9794192520413 -17.3290485940988 -23.3158222107925 -11.0460606220976 -13.2509925700078 -15.5065871720211 -20.2744403326598 -25.0462205997057 -16.323788204571 -16.2362435366692 -12.3064292088605 -3.00018333033804 -6.39700683640814 -7.67399470909961 -16.8838370633714 -24.0392825723549 -27.0559571049562 -0.518514839424238 
-19.2 2.07775736171827 -4.90214915560922 -4.9475338631696 -1.30541632372179 -5.24825824916683 -9.19711038951655 -14.2610386976961 -20.3106527821665 -26.4973113274357 -32.7074177218622 -42.2674610902248 -13.9794095337808 -17.2790437349686 -23.2158222107926 -11.0460800586195 -13.3010071473994 -15.6065968902825 -20.4244451917909 -25.2462205997065 -16.2738073573723 -16.2362578303402 -12.2064532207921 -3.00020695190906 -6.34703531710944 -7.57402804893156 -16.7838416387811 -23.9892822886343 -27.0559519621054 -0.518529907638369 
-19 2.06287724465712 -4.9521441535178 -4.89753886526102 -1.30542594675665 -5.29826287011027 -9.29711000836857 -14.2610186893305 -20.2606377758922 -26.3973013232529 -32.5574127197708 -42.0674610902249 -13.9793995295979 -17.2290387328771 -23.1158222107925 -11.0461000669852 -13.3510221536737 -15.7066068944654 -20.5744501938823 -25.4462205997066 -16.2238295641815 -16.236275035058 -12.1064804296927 -3.00023377966141 -6.2970671469536 -7.47406488086675 -16.683848839316 -23.9392844870777 -27.0559491584574 -0.51854462076815 
-18.8 2.04799719026269 -5.00213894087542 -4.8475440779034 -1.30543599498666 -5.3482677056979 -9.39710963131382 -14.260997838761 -20.2106221379651 -26.2972908979681 -32.4074075071284 -41.8674610902249 -13.9793891043132 -17.1790335202348 -23.0158222107926 -11.0461209175548 -13.401037791601 -15.8066173197502 -20.7244554065248 -25.6462205997066 -16.1738552380406 -16.2362954962748 -12.0065113161942 -3.00026428910809 -6.24710286904227 -7.37410581559819 -16.5838588752479 -23.8892893103673 -27.0559487691046 -0.518559176386352 
-18.6 2.03311721958113 -5.05213344697017 -4.79754957180865 -1.30544660475625 -5.39827282156224 -9.49710925327291 -14.26097586314 -20.1606056562494 -26.1972799101577 -32.2574020132232 -41.6674610902249 -13.9793781165028 -17.1290280263297 -22.9158222107927 -11.0461428931759 -13.4510542733168 -15.9066283075608 -20.8744609004301 -25.8462205997067 -16.1238848670903 -16.2363196314192 -11.9065464391491 -3.00029903402203 -6.19714310786184 -7.27415154832263 -16.4838720225818 -23.8392969637959 -27.055950928628 -0.51857377057581 
-18.4 2.01823735488607 -5.10212759696592 -4.7475554218129 -1.30545792062507 -5.44827828742681 -9.59710886913323 -14.260952463123 -20.1105881062367 -26.0972682101492 -32.107396163219 -41.4674610902249 -13.9793664164945 -17.0790221763256 -22.8158222107928 -11.046166293193 -13.5010718233297 -16.0066400075694 -21.0244667504345 -26.0462205997068 -16.0739190325621 -16.2363479468868 -11.8065864546252 -3.00033866535826 -6.14718858920194 -7.17420287966736 -16.3838886380407 -23.7893077292506 -27.0559558440784 -0.518588600722999 
-18.2 2.00335762001107 -5.1521213107854 -4.69756170799343 -1.30547009753012 -5.49828417815134 -9.69710847367724 -14.2609273184009 -20.0605692476951 -25.9972556377882 -31.9573898770385 -41.2674610902249 -13.9793538441336 -17.0290158901452 -22.715822210793 -11.0461914379152 -13.5510906818714 -16.1066525799306 -21.1744730366152 -26.246220599707 -16.0239584220771 -16.2363810502213 -11.7066321303207 -3.00038394559766 -6.09724015562224 -7.0742607322678 -16.283909169014 -23.7393219740434 -27.0559638026906 -0.518603868291604 
-18 1.98847804070049 -5.20211450193142 -4.64756851684741 -1.30548330306712 -5.54829057483435 -9.79710806150627 -14.260900082985 -20.0105488211332 -25.8972420200802 -31.8073830681845 -41.067461090225 -13.9793402264259 -16.9790090812915 -22.6158222107933 -11.0462186733313 -13.6011111084335 -16.2066661976387 -21.3244798454693 -26.4462205997072 -15.9740038538968 -16.2364196731869 -11.6066843709944 -3.00043577410008 -6.04729879297826 -6.97432617847818 -16.1839341742715 -23.6893401704469 -27.0559751902402 -0.518619781769734 
-17.8 1.97359864500045 -5.25210707617307 -4.59757594260575 -1.30549772003861 -5.5982975660475 -9.89710762696107 -14.2608703799517 -19.9605265438582 -25.7972271685635 -31.6573756424262 -40.867461090225 -13.9793253749095 -16.9290016555334 -22.5158222107935 -11.046248376365 -13.6511333857088 -16.3066810491557 -21.4744872712279 -26.6462205997075 -15.9240563027377 -16.2364646962695 -11.5067442455936 -3.00049521415384 -5.99736565879075 -6.87440047004863 -16.0839643458371 -23.6393629162541 -27.0559905102891 -0.518636559740738 
-17.6 1.95871946369053 -5.30209893009558 -4.54758408868324 -1.30551354926895 -5.64830524920035 -9.99710716403643 -14.2608377956417 -19.9105021056257 -25.6972108764086 -31.5073674963487 -40.667461090225 -13.9793090827549 -16.8789935094563 -22.4158222107939 -11.0462809606753 -13.7011578239416 -16.406697341311 -21.6244954173058 -26.8462205997078 -15.8741169334097 -16.236517180864 -11.4068130223431 -3.00056352797837 -5.94744211869239 -6.77448507602815 -15.9840005382763 -23.5893909626159 -27.0560104105733 -0.518654434185596 
-17.4 1.94384053077238 -5.35208994945838 -4.49759306932044 -1.30553101279652 -5.69831373209072 -10.0971066662896 -14.260801873093 -19.8604751637142 -25.5971929151342 -31.3573585157115 -40.467461090225 -13.9792911214809 -16.8289845288195 -22.3158222107943 -11.0463168832245 -13.7511847658536 -16.5067153025858 -21.7745043979434 -27.0462205997082 -15.8241871383652 -16.2365784051824 -11.3068922079359 -3.00064221582386 -5.89752978717546 -6.67458172514803 -15.8840438013199 -23.5394252450222 -27.0560357123425 -0.518673654026343 
-17.2 1.92896188401279 -5.40208000737062 -4.4476030114082 -1.30555035742083 -5.74832313462727 -10.1971061267384 -14.2607621047419 -19.8104453374509 -25.4971730309587 -31.2073485736238 -40.2674610902251 -13.979271237306 -16.7789745867323 -22.2158222107949 -11.0463566515761 -13.8012145921174 -16.6067351867619 -21.9245143400317 -27.2462205997087 -15.7742685901118 -16.2366499148411 -11.2069836017701 -3.00073307010636 -5.84763058354534 -6.57469246360606 -15.7840954268026 -23.4894669284171 -27.0560674536496 -0.518694489074567 
-17 1.91408356556791 -5.45206896219391 -4.39761405658491 -1.305571858785 -5.79833359081473 -10.2971055377491 -14.2607179240351 -19.7604122019208 -25.3971509406053 -31.0573375284471 -40.0674610902251 -13.9792491469533 -16.7289635415563 -22.1158222107956 -11.0464008322836 -13.8512477276482 -16.706757277116 -22.074525385209 -27.4462205997094 -15.7243633006647 -16.2367335802173 -11.1070893574998 -3.00083823684605 -5.79774679546212 -6.47481972069916 -15.6841570018247 -23.4395174582625 -27.0561069383183 -0.518717234368628 
-16.8 1.89920562269332 -5.50205665515642 -4.3476263636224 -1.30559582602157 -5.84834525101381 -10.3971048909107 -14.2606686958852 -19.7103752808083 -25.2971263265304 -30.9073252214096 -39.8674610902251 -13.9792245328792 -16.6789512345197 -22.0158222107965 -11.0464500604344 -13.9012846487616 -16.8067818911918 -22.2245376922474 -27.6462205997103 -15.6744736974284 -16.2368316699435 -11.007212061301 -3.00096029380795 -5.74788115946113 -6.37496639173604 -15.5842304774751 -23.3895786268754 -27.0561557998938 -0.518742215061112 
-16.6 1.8843281085577 -5.55204290761925 -4.29764011115957 -1.30562260707672 -5.89835828453178 -10.4971041768915 -14.2606137057365 -19.6603340381968 -25.197098831456 -30.7573114738725 -39.6674610902251 -13.9791970378059 -16.6289374869837 -21.9158222107976 -11.0465050505842 -13.9513258913742 -16.9068093862672 -22.3745514397856 -27.8462205997113 -15.6246027186339 -16.2369469436119 -10.9073548300436 -3.0011023485303 -5.69803696172104 -6.27513594153274 -15.4843182560679 -23.3396526579311 -27.0562160834123 -0.518769791966045 
-16.4 1.86945108319016 -5.60202751789344 -4.24765550088538 -1.30565259491456 -5.94837288264382 -10.5971033852778 -14.2605521468333 -19.6102878690194 -25.0970680520044 -30.6072960841467 -39.4674610902251 -13.9791662583557 -16.5789220972593 -21.815822210799 -11.0465666094888 -14.001372060553 -17.0068401657202 -22.5245668295128 -28.0462205997127 -15.5747539259866 -16.2370827612388 -10.8075214271221 -3.00126815399367 -5.64821815690984 -6.17533252644774 -15.3844232942419 -23.2897423063793 -27.0562903421346 -0.518800367834778 
-16.2 1.85457461456788 -5.65201025758568 -4.19767276119314 -1.30568623463845 -5.99838926205996 -10.6971025043861 -14.2604831056023 -19.5602360880962 -24.9970335313889 -30.457278823839 -39.2674610902252 -13.979131737742 -16.5289048369533 -21.7158222108008 -11.0466356507215 -14.051423841478 -17.1068746863374 -22.6745840898223 -28.2462205997144 -15.5249316517345 -16.2372432266789 -10.7077164131778 -3.00146225915598 -5.59842952238027 -6.07556115222554 -15.2845492390648 -23.2398509908944 -27.056381766342 -0.518834394632205 
-16 1.83969877988871 -5.70199086732264 -4.14769215145618 -1.30572403182727 -6.04840766898573 -10.7971015210489 -14.2604055445501 -19.5101779173071 -24.8969947508629 -30.3072594335759 -39.0674610902252 -13.9790929572181 -16.4788854466924 -21.615822210803 -11.0467132117759 -14.1014820122693 -17.2069134668657 -22.8246034800875 -28.4462205997166 -15.4751411762448 -16.2374333609262 -10.6079453279512 -3.00169019058987 -5.54867684407683 -5.97582786418552 -15.1847005927838 -23.1899829543504 -27.0564943395349 -0.518872381898356 
-15.8 1.82482366705872 -5.75196905175282 -4.09771396702601 -1.30576656228251 -6.09842838387114 -10.8971004203645 -14.2603182822709 -19.4601124705976 -24.7969511197232 -30.1572376180061 -38.8674610902252 -13.9790493260812 -16.4288636311254 -21.5158222108058 -11.0468004740579 -14.1515474589815 -17.3069570980081 -22.9746252956601 -28.6462205997194 -15.4253889470415 -16.237659316153 -10.5082149143176 -3.00195867626917 -5.49896714532634 -5.87613998100448 -15.0848829168682 -23.140143462865 -27.0566330324797 -0.518914906441122 
-15.6 1.80994937642461 -5.80194447372617 -4.04773854505265 -1.30581448337728 -6.14845172693926 -10.9970991854059 -14.2602199701643 -19.4100387365177 -24.69690196367 -30.0072130399795 -38.6674610902252 -13.9790001700314 -16.3788390531022 -21.4158222108092 -11.046898786168 -14.2016211930649 -17.4070062540648 -23.1246498736902 -28.8462205997228 -15.3756828572956 -16.2379286483805 -10.4085334025984 -3.00227592958796 -5.44930897667139 -5.77650639037656 -14.985103093039 -23.0903390610091 -27.0568040525972 -0.518962623701329 
-15.4 1.79507602281829 -5.85191674742439 -3.99776627135443 -1.30586854745676 -6.19847806471697 -11.0970977968819 -14.2601090649572 -19.3599555576124 -24.5968465110664 -29.8571853136777 -38.4674610902252 -13.9789447174322 -16.3288113268048 -21.3158222108136 -11.0470096913794 -14.2517043719746 -17.5070617066728 -23.2746775999963 -29.0462205997272 -15.3260325829868 -16.23825064777 -10.3089108545914 -3.00265199305252 -5.39971276643811 -5.67693790644467 -14.8853696398205 -23.0405778814889 -27.0570151467751 -0.519016280967349 
-15.2 1.780203737951 -5.90188543031717 -3.94779758846165 -1.30592961752713 -6.24850781768012 -11.1970962327378 -14.2599837965284 -19.3098616062908 -24.496783876852 -29.7071539965706 -38.2674610902253 -13.9788820832231 -16.2787800097029 -21.2158222108189 -11.0471349598138 -14.3017983233017 -17.6071243408927 -23.424708917109 -29.2462205997326 -15.2764500076793 -16.2386367553553 -10.2093595963912 -3.00309917070288 -5.35019126119531 -5.5774477183091 -14.7856931131859 -22.990870037747 -27.0572759859261 -0.519076732937908 
-15 1.76533267324272 -5.95185001365567 -3.89783300512316 -1.30599868580202 -6.29854146929351 -11.2970944676897 -14.2598421298816 -19.2597553563055 -24.3967130435283 -29.5571185799083 -38.0674610902245 -13.978811249907 -16.2287445930483 -21.1158222108258 -11.0472766264674 -14.3519045732939 -17.7071951742233 -23.5747443337782 -29.4462205997403 -15.2269497403892 -16.2391010714036 -10.1098947457625 -3.00363255501918 -5.30076006217311 -5.47805193594879 -14.6860865959036 -22.9412281038032 -27.0575986353207 -0.519144959927769 
-14.8 1.75046300313611 -6.00180991133834 -3.84787310744049 -1.30607689542234 -6.34857957659649 -11.3970924726753 -14.2596817206131 -19.2096350493543 -24.2966328388944 -29.4070784775918 -37.8674610902253 -13.978731045281 -16.1787044907397 -21.0158222108345 -11.0474370357446 -14.4020248802537 -17.8072753788659 -23.7247844361034 -29.6462205997482 -15.1775497672204 -16.2396609959175 -10.0105348749111 -3.00427068914478 -5.25143829861604 -5.37877027470866 -14.586566315775 -22.8916677213573 -27.0579981505575 -0.519222089379179 
-14.6 1.73559492901549 -6.05176444674355 -3.79791857203527 -1.30616556614903 -6.3986227827284 -11.4970902142124 -14.2594998622332 -19.1594986555692 -24.1965419097041 -29.2570330129962 -37.6674610902246 -13.9786401161023 -16.1286590261558 -20.9158222108454 -11.0476188941354 -14.4521612740497 -17.9073663080671 -23.8748299007098 -29.8462205997598 -15.1282722406827 -16.240338004785 -9.91130281296816 -3.00503636872808 -5.20224944279413 -5.27962688348192 -14.4871523954413 -22.8422083364288 -27.0584933010342 -0.519309421002886 
