pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Ii{0} Ii{-1} Ii{1} IsubO{1} IsubO{2} IsubO{3} IsubZr{-3} IsubZr{-4} IsubZr{-5} Stoich
-33 2.37634494621016 -6.43809928584014 -16.1417022410547 -27.1880487014031 -28.2140355342973 -33.061490191752 -9.46596693515052 -22.890976572522 -37.160417994957 -55.1306826934035 -79.0568777939495 -19.2441603864191 -23.4171392691661 -28.0351668594415 -65.6629051658228 -63.1254633614162 -66.7744636828192 -73.0310429799755 -80.8251399346547 -20.6933270744025 -17.8841923583359 -18.547116259486 -5.11967190734924 -16.8272674464798 -24.6760957624423 -5.61825514746824 -16.4975394730329 -19.6655722100577 -4.77876034466577 
-32.8 2.36678178967559 -6.51224727431367 -16.0675542525811 -27.1397527213345 -28.2398875427023 -33.1614901886304 -9.56255889526003 -22.913420544158 -37.1087139781194 -55.0048306880925 -78.8568778001649 -19.2924563633661 -23.3912872576396 -27.9351668594414 -65.5663132119279 -63.1030193959948 -66.8261677058714 -73.1568949915012 -81.025139934654 -20.668298228114 -17.9333115005209 -18.4479394247239 -5.12049506946609 -16.7539426201223 -24.5286229476112 -5.61567027281567 -16.5691025868539 -19.8112833123522 -4.7855445830064 
-32.6 2.3572011755663 -6.58653062019189 -15.9932709067029 -27.0911860269429 -28.2656041941889 -33.2614901859953 -9.6596922840201 -22.9362705870399 -37.057280675123 -54.8791140392178 -78.656877805412 -19.3410230551225 -23.3655706035178 -27.8351668594414 -65.469179828416 -63.0801693583611 -66.8776010141159 -73.2826116456239 -81.2251399346549 -20.6432777004346 -17.9825743187197 -18.3486355511663 -5.12119119327284 -16.6803553980508 -24.3807523796624 -5.61349978801811 -16.6412154479346 -19.9576795193111 -4.7913568063688 
-32.4 2.34760587896453 -6.66092780685886 -15.918873720036 -27.0423916513836 -28.2912070052965 -33.3614901837699 -9.75728103511495 -22.9594621514678 -37.006075052884 -54.7535112303118 -78.456877809839 -19.3898174284564 -23.3399677901847 -27.7351668594413 -65.3715910817491 -63.0569777983612 -66.928806640783 -73.408214458958 -81.4251399346559 -20.6182636427845 -18.0319574477366 -18.2492243068492 -5.12177994673082 -16.6065469648418 -24.2325467597856 -5.61167729479591 -16.7137901413793 -20.1046513994228 -4.7963235101795 
-32.2 2.33799823476293 -6.73542073071127 -15.8443807961835 -26.9934058018031 -28.3167140795685 -33.4614901818943 -9.85525273426356 -22.9829409267639 -36.9550609043277 -54.6280041579032 -78.256877813578 -19.4388032761616 -23.3144607140375 -27.6351668594417 -65.2736193863369 -63.0334990268014 -66.9798207930756 -73.533721535103 -81.6251399346534 -20.593253282294 -18.0814400110985 -18.1497210225063 -5.12227666051233 -16.5325507547709 -24.0840576258622 -5.61014570960162 -16.7867514800375 -20.2521056619334 -4.80055710241342 
-32 2.32838020473719 -6.80999418111006 -15.7698073457848 -26.9442588994256 -28.3421406275898 -33.5614901803143 -9.95354653900886 -23.0066612811105 -36.9042078082755 -54.5025776114521 -78.0568778167281 -19.4879501769591 -23.2890341644362 -27.5351668594417 -65.1753255847427 -63.0097786756061 -67.030673892279 -73.6591480847052 -81.8251399346543 -20.5682456946732 -18.1310058738766 -18.0501399844868 -5.12269562091238 -16.4583962647722 -23.9353296854656 -5.60885847632737 -16.860037697162 -20.3999653294567 -4.80415879921354 
-31.8 2.31875343859429 -6.88463536704285 -15.695166159852 -26.8949765262263 -28.3674994403232 -33.6614901789805 -10.0521112853937 -23.0305848415625 -36.8534901827947 -54.3772188000386 -77.8568778193818 -19.5372325488247 -23.263675350369 -27.4351668594416 -65.0767608410125 -62.9858551178086 -67.0813915204144 -73.7845068987734 -82.0251399346553 -20.5432408799222 -18.1806422450583 -17.9504939838029 -5.12304961889518 -16.3841090768222 -23.7864013115819 -5.60777722202837 -16.9335976287958 -20.5481664470233 -4.80721850758612 
-31.6 2.30911932497984 -6.95933352163799 -15.6204680052568 -26.8455802159142 -28.3928012846063 -33.7614901778587 -10.1509039060134 -23.0546793075871 -36.8028864942241 -54.2519169568729 -77.6568778216209 -19.5866288580149 -23.2383735049641 -27.3351668594416 -64.9779682226312 -62.9617606540225 -67.1319952112233 -73.9098087441775 -82.2251399346545 -20.518236989461 -18.2303365091923 -17.8507919387466 -5.12334757271668 -16.3097088760494 -23.6373029562141 -5.60686779759175 -17.0073863589543 -20.6966533317769 -4.8098130436849 
-31.4 2.29947902983404 -7.03407960477156 -15.5457219221233 -26.7960880486994 -28.418055200525 -33.8614901769111 -10.2498882404323 -23.0789175588724 -36.7523786623759 -54.1266630418911 -77.4568778235056 -19.636121024282 -23.2131195880976 -27.2351668594415 -64.8789838900961 -62.937522404621 -67.1825030449554 -74.0350626610431 -82.4251399346538 -20.4932349475797 -18.2800805504445 -17.7510438137317 -5.12359944675453 -16.2352146669528 -23.4880626639839 -5.60610400699576 -17.0813686514919 -20.8453817074481 -4.81201154383351 
-31.2 2.28983353595249 -7.10886599633222 -15.4709355305626 -26.7465152647825 -28.4432688081688 -33.9614901761155 -10.3490338082625 -23.1032767351419 -36.7019514470847 -54.0014494350392 -77.2568778250931 -19.6856938074033 -23.1879059796582 -27.1351668594415 -64.7798383238545 -62.9131632299399 -67.232930261835 -74.1602762694834 -82.6251399346547 -20.4682329056983 -18.3298649001238 -17.6512553802897 -5.1238110125165 -16.1606398411541 -23.3387014466254 -5.60546114138389 -17.1555121774407 -20.9943116249575 -4.81387127030171 
-31 2.2801836682891 -7.18368630003528 -15.3961152268595 -26.6968746567051 -28.4684485037945 -34.0614901754443 -10.4483150244106 -23.1277376475869 -36.6515920558267 -53.8762697400782 -77.0568778264289 -19.7353344148093 -23.1627262833612 -27.0351668594414 -64.6805571090432 -62.8887023188318 -67.2832896544299 -74.2854559657814 -82.8251399346557 -20.4432317881069 -18.3796840862354 -17.5514339589952 -5.12398959055121 -16.0859981154858 -23.1892394172531 -5.60492093623748 -17.2297922759973 -21.1434120272172 -4.81544391328267 
-30.8 2.27053012186952 -7.25853512699528 -15.3212663998995 -26.6471770022213 -28.4935996762707 -34.1614901748805 -10.5477103333779 -23.1522841295943 -36.6012897108741 -53.7511185681655 -76.8568778275563 -19.7850320687293 -23.1375751103212 -26.9351668594414 -64.5811618012024 -62.8641558379509 -67.3335920005091 -74.4106071388205 -83.0251399346549 -20.4182306705154 -18.429531795604 -17.4515840144437 -5.12413964543552 -16.011299343411 -23.0396918182183 -5.6044663006534 -17.3041864673732 -21.2926550455532 -4.81677216668817 
-30.6 2.26087348046713 -7.33340795092217 -15.2463935759726 -26.5974313538941 -28.5187268518704 -34.261490174407 -10.6472016300355 -23.176902602325 -36.5510353596778 -53.6259913930424 -76.6568778285063 -19.834777716583 -23.112447934248 -26.8351668594413 -64.4816705054941 -62.8395373661695 -67.3838463526545 -74.5357343148929 -83.2251399346541 -20.393229552924 -18.4794035019394 -17.3517100729254 -5.12426570344416 -15.9365525774918 -22.8900722283723 -5.60408365579262 -17.3786766464393 -21.4420180485461 -4.81789326946758 
-30.4 2.25121423547971 -7.40830096176026 -15.1715005651346 -26.5476453318165 -28.5438338406308 -34.3614901740055 -10.7467736741843 -23.2015816356357 -36.5008213821505 -53.500884404677 -76.4568778293028 -19.8845637382596 -23.0873409450865 -26.7351668594417 -64.3820984621427 -62.8148583336562 -67.4340603309794 -74.6608413040558 -83.4251399346551 -20.3682293596224 -18.529296319476 -17.2518168687858 -5.12437249890308 -15.8617663621127 -22.740393002155 -5.60376249580182 -17.4532484972866 -21.5914829102315 -4.8188399310369 
-30.2 2.24155279998668 -7.48321095669611 -15.0965905701987 -26.4978253416076 -28.5689238453578 -34.4614901736684 -10.8464136546 -23.2263116211155 -36.4506413726945 -53.3757944002851 -76.2568778299751 -19.9343837281312 -23.0622509400223 -26.6351668594417 -64.2824584823985 -62.7901283488479 -67.4842403411069 -74.7859313091191 -83.6251399346543 -20.3432291663209 -18.5792061211103 -17.1519066805484 -5.1244623103281 -15.7869461786027 -22.5906628237092 -5.6034922879801 -17.5278882844008 -21.7410326922815 -4.81963825933754 
-30 2.23188952260534 -7.55813523272332 -15.0216662941715 -26.4479767892697 -28.5939995690471 -34.5614901733849 -10.946110759275 -23.2510844497634 -36.4004899253151 -53.2507186768785 -76.0568778305413 -19.9842322801856 -23.0371752160495 -26.5351668594416 -64.1827613782889 -62.7653555207655 -67.5343917890516 -74.9110070330911 -83.8251399346535 -20.3182289730193 -18.6291302038359 -17.0519822112196 -5.1245378407163 -15.7120974329628 -22.4408898020421 -5.60326492332641 -17.6025851957743 -21.8906538796823 -4.82031129763206 
-29.8 2.22222469492117 -7.63307152903241 -14.9467299978624 -26.3981041964132 -28.6190632724997 -34.6614901731466 -11.0458559449865 -23.2758933391657 -36.3503625184084 -53.1256549736627 -75.8568778310163 -20.0341048728038 -23.0121115123585 -26.4351668594416 -64.0830161930535 -62.7405466318392 -67.5845191964345 -75.036070736783 -84.0251399346545 -20.2932287797178 -18.6790663068435 -16.952045721609 -5.12460135086691 -15.6372246468043 -22.2910807195754 -5.6030736194272 -17.6773301881842 -22.0403351684012 -4.82087847599392 
-29.6 2.2125585631351 -7.70801793670298 -14.8717835901918 -26.3482113808717 -28.6441168646288 -34.7614901729463 -11.1456415760685 -23.3007325625772 -36.3002553341493 -53.000601381733 -75.6568778314161 -20.0839976881448 -22.987057920029 -26.3351668594415 -63.9832305623722 -62.7157074088284 -67.6346263810943 -75.1611243291134 -84.2251399346555 -20.2682285864163 -18.7290125212125 -16.8520991206369 -5.1246547496949 -15.5623316379618 -22.1412413030614 -5.60291264953714 -17.7521156259647 -22.1900670138523 -4.82135631778856 
-29.4 2.20289133489132 -7.7829728457646 -14.7968286811302 -26.2983015625801 -28.6691619553988 -34.8614901727778 -11.2454612126532 -23.3255972901003 -36.2501651526107 -52.8755562911328 -75.4568778317543 -20.133907506268 -22.9620128290906 -26.2351668594415 -63.8834109261249 -62.6908426816428 -67.6847165629703 -75.286169420051 -84.4251399346547 -20.2432283931147 -18.7789672369726 -16.7521440182737 -5.12469964716288 -15.487421626369 -21.991376382407 -5.60277718375866 -17.8269350692478 -22.3398413661971 -4.82175884241404 
-29.2 2.19322318329359 -7.85793491405629 -14.7218666128385 -26.2483774258552 -28.6941998869655 -34.9614901726363 -11.3453094861048 -23.3504834952601 -36.2000892894789 -52.7505183597093 -75.2568778320391 -20.1838316428514 -22.9369748973822 -26.1351668594414 -63.7835626529574 -62.665956476767 -67.7347924263861 -75.4112073517585 -84.6251399346539 -20.2182281998132 -18.8289291119627 -16.6521817566805 -5.12473738542855 -15.4124972963421 -21.8414899840884 -5.60266319561699 -17.9017831493978 -22.4896515146388 -4.82209779329671 
-29 2.18355425574118 -7.93290299871703 -14.6468985281778 -26.1984412564113 -28.7192318021824 -35.0614901725139 -11.4451818249836 -23.3753877494782 -36.1500254590362 -52.6254864446059 -75.056877832275 -20.2337678121728 -22.9119429820429 -26.0351668594414 -63.6836903143154 -62.6410522227857 -67.7848562570656 -75.5362392670988 -84.8251399346549 -20.1932289308015 -18.8788979276118 -16.5522144030081 -5.12477003163329 -15.3375618578861 -21.6915864609726 -5.60256818082344 -17.976656219265 -22.6394926691667 -4.82238413908266 
-28.8 2.17388467473211 -8.00787614995772 -14.5719253769371 -26.1484949538299 -28.7442586508417 -35.1614901724139 -11.5450744301467 -23.4003072034006 -36.099971761718 -52.500459596047 -74.8568778324753 -20.2837141146541 -22.8869161332836 -25.9351668594413 -63.5837977093536 -62.6161327690646 -67.8349099545852 -75.6612661158591 -85.0251399346559 -20.1682287375 -18.928870885551 -16.4522410584659 -5.12479668699155 -15.2626153620037 -21.5416668138486 -5.60248744144431 -18.0515486311266 -22.789358232269 -4.82262440667098 
-28.6 2.16421454428928 -8.08285356123615 -14.4969479656587 -26.0985401311887 -28.7692812394789 -35.2614901723295 -11.6449840754325 -23.425239437408 -36.0499265844469 -52.3754370074974 -74.6568778326473 -20.3336689372114 -22.8618935445624 -25.8351668594417 -63.4838880642373 -62.5912005352268 -67.8849551320258 -75.7862887045781 -85.2251399346533 -20.1432285441985 -18.9788481035279 -16.3522634538859 -5.12481908232718 -15.1876603460609 -21.3917343866273 -5.60241948215009 -18.1264580831108 -22.9392450955316 -4.82282665514284 
-28.4 2.15454395156703 -8.1578345568007 -14.4219669700941 -26.0485781399891 -28.7943002438438 -35.361490172259 -11.7449080578324 -23.4501824242433 -35.9998885757177 -52.2504180032037 -74.4568778327891 -20.3836309283404 -22.8368745401269 -25.7351668594417 -63.3839640819801 -62.5662575485341 -67.9349931408977 -75.9113077090145 -85.4251399346543 -20.1182283508969 -19.0288289057909 -16.2522822650198 -5.12483789339014 -15.1126981615593 -21.2417912065621 -5.60236227568393 -18.2013818722092 -23.0891498801945 -4.82299687719843 
-28.2 2.14487297006417 -8.2328185667779 -14.3469829601169 -25.9986101199754 -28.8193162338074 -35.4614901721998 -11.8448440978604 -23.4751344542941 -35.9498565957913 -52.1254020133001 -74.2568778329083 -20.4335989482948 -22.8118585501041 -25.6351668594416 -63.2840280420723 -62.5413055186035 -67.9850251209442 -76.0363236990383 -85.6251399346553 -20.0932281575954 -19.0788127224665 -16.1522980617411 -5.12485369005263 -15.0377299482446 -21.0918389832693 -5.60231411243319 -18.2763177189357 -23.2390697368982 -4.82314013759129 
-28 2.13520166123053 -8.30780511471618 -14.2719964121786 -25.9486370240475 -28.8443296858177 -35.5614901721484 -11.9447902897143 -23.5000940982098 -35.8998296917687 -52.0003885613392 -74.0568778330091 -20.4835720441713 -22.7868450980423 -25.5351668594416 -63.1840818503184 -62.5163458747879 -68.0350520250669 -76.1613371510992 -85.8251399346545 -20.0682284264388 -19.1287995392482 -16.0523117826462 -5.12486741090591 -14.9627571211605 -20.9418796082469 -5.60227402519223 -18.351264179633 -23.3890027455338 -4.82326114050513 
-27.8 2.12553007727838 -8.38279379578737 -14.1970077311074 -25.8986596618617 -28.8693410047031 -35.661490172105 -12.0447450140839 -23.5250601415082 -35.8498070539959 -51.8753772424953 -73.856877833094 -20.5335494063136 -22.7618337791134 -25.4351668594415 -63.0841271260329 -62.4913798315735 -68.0850746629237 -76.2863484700272 -86.0251399346537 -20.0432286952822 -19.1787884891628 -15.9523233704184 -5.12487899863516 -14.8877800278176 -20.7919138338329 -5.60224033733408 -18.426219172846 -23.538946419818 -4.8233630338485 
-27.6 2.11585826158407 -8.45778427367271 -14.1220172532221 -25.8486787060561 -28.8943505267829 -35.76149017207 -12.1447069256961 -23.5500315752351 -35.7997880098374 -51.7503677204514 -73.6568778331648 -20.5835303620843 -22.7368242569987 -25.3351668594415 -62.9841652144925 -62.4664083979184 -68.135093707154 -76.4113579921429 -86.2251399346547 -20.0182285019806 -19.2287787737466 -15.8523326992315 -5.12488832741289 -14.81279887871 -20.6419422068408 -5.60221157775938 -18.5011808911567 -23.688898616014 -4.82344835840364 
-27.4 2.10618625109782 -8.53277626187846 -14.0470252650164 -25.7986947296153 -28.9193585385478 -35.8614901720408 -12.2446748785786 -23.5750075399118 -35.7497719863084 -51.6253597087167 -73.4568778332243 -20.6335143384957 -22.7118162452044 -25.2351668594414 -62.8841972616704 -62.4414324333022 -68.1851097307435 -76.5363660039381 -86.4251399346557 -19.9932283086791 -19.2787705686508 -15.7523405177242 -5.12489614587677 -14.7378147089681 -20.4919660488923 -5.6021873491346 -18.5761486507376 -23.8388583638007 -4.82352013726046 
-27.2 2.09651407654455 -8.6077695221788 -13.972032004716 -25.7487082089901 -28.944365278223 -35.9614901720163 -12.3446479198317 -23.5999873208646 -35.6997585069608 -51.5003529690688 -73.256877833276 -20.6835008590964 -22.6868095055047 -25.1351668594414 -62.7842242204683 -62.4164526524004 -68.235123210142 -76.661372743637 -86.6251399346549 -19.9682281153776 -19.3287636356496 -15.6523470641224 -5.12490269224994 -14.6628279950419 -20.3419860746657 -5.60216693678583 -18.6511214986892 -23.9888244720526 -4.82358050188123 
-27 2.08684176423121 -8.68276385060263 -13.8970376762922 -25.6987195521185 -28.9693709497752 -36.0614901719923 -12.4446252335685 -23.6249703061775 -35.6497471638499 -51.375347297534 -73.0568778333175 -20.733489515944 -22.6618038339285 -25.0351668594413 -62.6842469067722 -62.3914696671281 -68.2851345532936 -76.7863784152124 -86.8251399346541 -19.9432288463659 -19.3787586950618 -15.5523534666869 -5.12490909479095 -14.5878400691581 -20.1920038203581 -5.60215065308713 -18.7260995434143 -24.1387968452016 -4.82363220307403 
-26.8 2.07716933564516 -8.75775908054761 -13.8220424463472 -25.6487290922114 -28.9943757198131 -36.1614901719752 -12.5446061533836 -23.6499559960477 -35.5997376237751 -51.2503425275142 -72.8568778333527 -20.7834799758339 -22.6367990638734 -24.9351668594413 -62.5842659869933 -62.3664839772942 -68.3351440934046 -76.9113831852684 -87.0251399346551 -19.9182286530644 -19.4287537317053 -15.4523580434404 -5.12491367152688 -14.5128494159491 -20.042017937205 -5.60213614965574 -18.8010802699279 -24.2887728016601 -4.8236748850217 
-26.6 2.06749680986395 -8.83275506409575 -13.7470464627991 -25.5987371251004 -29.0193797362502 -36.2614901719605 -12.6445900876076 -23.6749439467235 -35.5497295909028 -51.1253385110937 -72.6568778333841 -20.8334719429305 -22.611795047422 -24.8351668594417 -62.4842820527999 -62.3414960266489 -68.3851521263076 -77.0363872017195 -87.2251399346543 -19.8932284597628 -19.4787495219519 -15.3523618665907 -5.12491749466246 -14.4378572555374 -19.8920297932443 -5.60212390702999 -18.8760640108503 -24.4387525261307 -4.82371079835877 
-26.4 2.05782420134637 -8.9077516891408 -13.672049837754 -25.5487438749984 -29.0443831111933 -36.3614901719486 -12.7445765878143 -23.6999338218852 -35.4997228410194 -51.0003351361654 -72.4568778334106 -20.8834651930206 -22.586791672467 -24.7351668594416 -62.384295552619 -62.316506151513 -68.4351588762167 -77.1613905766736 -87.4251399346535 -19.8682282664613 -19.5287459536954 -15.2523650482441 -5.12492067630443 -14.3628638121335 -19.7420397247953 -5.60211358889014 -18.9510503177555 -24.5887354580809 -4.82374094848679 
-26.2 2.04815152414958 -8.98274884669055 -13.5970526802043 -25.498749559889 -29.0693859536337 -36.4614901719387 -12.8445652180342 -23.7249252945552 -35.4497171561398 -50.8753322937359 -72.2568778334314 -20.9334595081201 -22.5617888300167 -24.6351668594416 -62.2843069224209 -62.2915146788647 -68.4851645611181 -77.2863934191248 -87.6251399346545 -19.8432280731597 -19.5787429179436 -15.1523676973928 -5.1249233254428 -14.2878693037221 -19.592048058835 -5.60210486825868 -19.0260387546738 -24.738721052549 -4.82376631367167 
-26 2.03847878871602 -9.05774645577941 -13.5220550711154 -25.4487543416997 -29.0943883445331 -36.561490171927 -12.9445556544047 -23.7499181218369 -35.3997123743326 -50.7503299028399 -72.0568778334465 -20.9834547262977 -22.5367864391055 -24.5351668594415 -62.1843164860665 -62.2665218515991 -68.5351693429414 -77.411395810037 -87.8251399346555 -19.8182288041481 -19.6287412580208 -15.0523708192923 -5.12492644733109 -14.2128748165215 -19.4420559625447 -5.60209842652872 -19.1010299220327 -24.8887098289967 -4.82378854500242 
-25.8 2.02880600428325 -9.13274444478389 -13.4470570821109 -25.3987583636839 -29.1193903555219 -36.6614901719203 -13.044547610439 -23.7749120888667 -35.3497083523579 -50.6253278918607 -71.8568778334629 -21.0334507043066 -22.5117844281099 -24.4351668594415 -62.0843245300477 -62.2415278845849 -68.5851733649317 -77.5363978210317 -88.0251399346547 -19.7932286108466 -19.6787390537237 -14.9523726369863 -5.12492826501786 -14.1378786452047 -19.2920618022234 -5.60209220025697 -19.1760216847654 -25.0386995807339 -4.82380643700558 
-25.6 2.01913317888393 -9.20774275142278 -13.372058775472 -25.3487617504006 -29.1443920488774 -36.7614901719147 -13.1445408370085 -23.7999070087973 -35.2997049656496 -50.5003261985136 -71.6568778334768 -21.0834473175844 -22.4867827347487 -24.3351668594414 -61.9843313034914 -62.2165329646674 -68.6351767516531 -77.661399514392 -88.2251399346539 -19.768228417545 -19.7287371670611 -14.8523741370459 -5.12492976507228 -14.0628818386193 -19.1420666889992 -5.60208692688605 -19.2510147180334 -25.1886909206408 -4.82382147346465 
-25.4 2.00946031894418 -9.28274132587106 -13.2970602010238 -25.2987646014994 -29.1693934744246 -36.8614901719101 -13.2445351348118 -23.8249027321524 -35.2497021145564 -50.375324772972 -71.456877833487 -21.1334444664809 -22.461781309197 -24.2351668594414 -61.8843370056993 -62.1915372413236 -68.6851796027575 -77.7864009399447 -88.4251399346549 -19.7432282242435 -19.7787355482078 -14.752375369296 -5.12493099731745 -13.9878844964162 -18.9920707723487 -5.60208245693954 -19.3260088225352 -25.3386835995909 -4.82383410203232 
-25.2 1.99978742968524 -9.3577401276459 -13.2220613992489 -25.248766997946 -29.194394672646 -36.9614901719064 -13.3445303419196 -23.8498991374854 -35.1996997181145 -50.2503235747554 -71.2568778334955 -21.1834420700305 -22.4367801109718 -24.1351668594413 -61.7843417986009 -62.166540836 -68.7351819992088 -77.9114021381709 -88.6251399346559 -19.7182280309419 -19.8287341566811 -14.6523763742196 -5.12493200223779 -13.9128866995617 -18.8420741737185 -5.60207866897101 -19.4010038363415 -25.488677415172 -4.8238446864076 
-25 1.99011451592669 -9.43273911937857 -13.1470624075162 -25.1987690144742 -29.2193956809069 -37.0614901718999 -13.4445263088568 -23.8748961126899 -35.1496977015864 -50.1253225664945 -71.056877833502 -21.2334400534958 -22.4117791027044 -24.0351668594413 -61.6843458316694 -62.1415438608012 -68.7851840157427 -78.0364031464374 -88.8251399346551 -19.6932287619303 -19.8787338794021 -14.5523781134753 -5.12493374148656 -13.8378894470787 -18.6920779295028 -5.60207637516389 -19.476000534267 -25.6386731048302 -4.82385448680557 
