plusU a b c alpha beta gamma bandgap
6.8	5.195061783	5.19506162	5.1950618	90.0000	90.0000	90.0000	4.55
6.9	5.196585243	5.196585189	5.196585354	90.0000	90.0000	90.0000	4.55
7	5.198461793	5.198461797	5.198461944	90.0000	90.0000	90.0000	4.6
7.1	5.200279303	5.200279386	5.20027959	90.0000	90.0000	90.0000	4.65
7.2	5.202198148	5.202198965	5.202197359	90.0000	90.0000	90.0000	4.65
7.3	5.204154127	5.2041541	5.204154394	90.0000	90.0000	90.0000	4.65
7.4	5.206095927	5.206095935	5.20609573	90.0000	90.0000	90.0000	4.65
7.5	5.208085583	5.208085564	5.208085717	90.0000	90.0000	90.0000	4.7
7.6	5.210082883	5.210082822	5.210083878	90.0000	90.0000	90.0000	4.7
7.7	5.212172704	5.212172673	5.212173406	90.0000	90.0000	90.0000	4.7
7.8	5.21420601	5.214205798	5.214206363	90.0000	90.0000	90.0000	4.7
7.9	5.21626096	5.216260982	5.216261176	90.0000	90.0000	90.0000	4.7
8	5.218322262	5.218322387	5.218322432	90.0000	90.0000	90.0000	4.75
8.1	5.220396359	5.22039578	5.220396436	90.0000	90.0000	90.0000	4.75
8.2	5.222490855	5.222490534	5.222491106	90.0000	90.0000	90.0000	4.7
8.3	5.22466971	5.224669931	5.224670015	90.0000	90.0000	90.0000	4.75
8.4	5.22666878	5.226668812	5.226668896	90.0000	90.0000	90.0000	4.75
8.5	5.228825318	5.228824967	5.228825303	90.0000	90.0000	90.0000	4.75
8.6	5.230902095	5.230902097	5.230902085	90.0000	90.0000	90.0000	4.7
8.7	5.23314369	5.233143129	5.23314346	90.0000	90.0000	90.0000	4.75
8.8	5.235416949	5.235416643	5.235417064	90.0000	90.0000	90.0000	4.75
8.9	5.237584885	5.237584977	5.237585151	90.0000	90.0000	90.0000	4.75
9	5.239854332	5.239854099	5.239853351	90.0000	90.0000	90.0000	4.7
9.1	5.242071379	5.242071428	5.242071062	90.0000	90.0000	90.0000	4.75
9.2	5.244316289	5.244316328	5.244316545	90.0000	90.0000	90.0000	4.75
9.3	5.24657908	5.246579129	5.246579474	90.0000	90.0000	90.0000	4.75
9.4	5.248861205	5.248861177	5.248861398	90.0000	90.0000	90.0000	4.75
9.5	5.251169636	5.251169582	5.251169793	90.0000	90.0000	90.0000	4.7
9.6	5.253476083	5.253476151	5.253475965	90.0000	90.0000	90.0000	4.7
9.7	5.255809511	5.255809517	5.255809829	90.0000	90.0000	90.0000	4.75
9.8	5.258116961	5.258116962	5.25811689	90.0000	90.0000	90.0000	4.75
9.9	5.260401641	5.260401766	5.260402338	90.0000	90.0000	90.0000	4.7
10	5.262798805	5.262798757	5.262798863	90.0000	90.0000	90.0000	4.7
10.1	5.265137791	5.26513764	5.265137603	90.0000	90.0000	90.0000	4.7
10.2	5.267476085	5.26747612	5.267476267	90.0000	90.0000	90.0000	4.7
10.3	5.269880672	5.269880691	5.269880536	90.0000	90.0000	90.0000	4.65
10.4	5.272167874	5.272167884	5.272168206	90.0000	90.0000	90.0000	4.65
10.5	5.274576337	5.274576373	5.274576482	90.0000	90.0000	90.0000	4.65
10.6	5.276987665	5.276987634	5.276987643	90.0000	90.0000	90.0000	4.7
10.7	5.279333254	5.279333231	5.279333184	90.0000	90.0000	90.0000	4.7
10.8	5.281679369	5.281679267	5.281679386	90.0000	90.0000	90.0000	4.65
10.9	5.284141788	5.284141767	5.284141771	90.0000	90.0000	90.0000	4.65
11	5.286553546	5.286553602	5.286553568	90.0000	90.0000	90.0000	4.65
11.1	5.288949551	5.288949443	5.288949418	90.0000	90.0000	90.0000	4.65
11.2	5.291383249	5.291383214	5.2913833	90.0000	90.0000	90.0000	4.6
11.3	5.293771484	5.293771478	5.293771386	90.0000	90.0000	90.0000	4.6
11.4	5.296169982	5.296169782	5.29616993	90.0000	90.0000	90.0000	4.6
11.5	5.29856346	5.298563414	5.298563551	90.0000	90.0000	90.0000	4.6
11.6	5.300969604	5.300969635	5.300969772	90.0000	90.0000	90.0000	4.55
11.7	5.303358546	5.303358512	5.303358399	90.0000	90.0000	90.0000	4.55
11.8	5.305788476	5.305788549	5.305788456	90.0000	90.0000	90.0000	4.55
11.9	5.308197981	5.308197931	5.308197857	90.0000	90.0000	90.0000	4.55
12	5.310544147	5.310544231	5.310544118	90.0000	90.0000	90.0000	4.55
